,pval_sim_fdr_bh,spatially_variable
gene_81,0.30147245493780145,0
gene_82,0.4688794870676495,0
gene_83,0.42676681461249566,0
gene_84,0.12628813901798344,0
gene_85,0.4479019330504479,0
gene_86,0.4346776141028737,0
gene_87,0.476009139375476,0
gene_88,0.16193208105857315,0
gene_89,0.03694399290675336,0
gene_90,0.3612523414503613,0
gene_91,0.25480489225393127,0
gene_92,0.08634584388671425,0
gene_93,0.44243554790261636,0
gene_94,0.209766739385803,0
gene_95,0.4970376555727862,0
gene_96,0.4571403086254572,0
gene_97,0.12628813901798344,0
gene_98,0.1428027418126428,0
gene_99,0.08634584388671425,0
gene_100,0.18001800180018002,0
gene_101,0.4787515788615899,0
gene_102,0.3437843784378438,0
gene_103,0.30147245493780145,0
gene_104,0.12628813901798344,0
gene_105,0.3758229226063967,0
gene_106,0.06346788525006347,0
gene_107,0.22502250225022502,0
gene_108,0.06346788525006347,0
gene_109,0.4571403086254572,0
gene_110,0.4532143355180589,0
gene_111,0.30147245493780145,0
gene_112,0.41046818249664163,0
gene_113,0.2849205783887741,0
gene_114,0.3074841645655249,0
gene_115,0.1076194575979337,0
gene_116,0.209766739385803,0
gene_117,0.08634584388671425,0
gene_118,0.4600017523876281,0
gene_119,0.03694399290675336,0
gene_120,0.504950495049505,0
gene_121,0.1076194575979337,0
gene_122,0.3612523414503613,0
gene_123,0.456266824839166,0
gene_124,0.1428027418126428,0
gene_125,0.08634584388671425,0
gene_126,0.4970376555727862,0
gene_127,0.06346788525006347,0
gene_128,0.08634584388671425,0
gene_129,0.03694399290675336,0
gene_130,0.23025558369790466,0
gene_131,0.476009139375476,0
gene_132,0.4787515788615899,0
gene_133,0.1076194575979337,0
gene_134,0.476009139375476,0
gene_135,0.4787515788615899,0
gene_136,0.2963324501464231,0
gene_137,0.30147245493780145,0
gene_138,0.03694399290675336,0
gene_139,0.24377437743774377,0
gene_140,0.4970376555727862,0
gene_141,0.3074841645655249,0
gene_142,0.31503150315031503,0
gene_143,0.25480489225393127,0
gene_144,0.03694399290675336,0
gene_145,0.322221571269553,0
gene_146,0.24377437743774377,0
gene_147,0.22502250225022502,0
gene_148,0.4479019330504479,0
gene_149,0.23025558369790466,0
gene_150,0.322221571269553,0
gene_151,0.3686538866652623,0
gene_152,0.06346788525006347,0
gene_153,0.39552924364601405,0
gene_154,0.03694399290675336,0
gene_155,0.30147245493780145,0
gene_156,0.4600017523876281,0
gene_157,0.25480489225393127,0
gene_158,0.1428027418126428,0
gene_159,0.3612523414503613,0
gene_160,0.03694399290675336,0
gene_161,0.03694399290675336,0
gene_162,0.06346788525006347,0
gene_163,0.3437843784378438,0
gene_164,0.30147245493780145,0
gene_165,0.456266824839166,0
gene_166,0.456266824839166,0
gene_167,0.22502250225022502,0
gene_168,0.30147245493780145,0
gene_169,0.12628813901798344,0
gene_170,0.209766739385803,0
gene_171,0.33946251768033947,0
gene_172,0.06346788525006347,0
gene_173,0.4186985862765381,0
gene_174,0.3686538866652623,0
gene_175,0.24377437743774377,0
gene_176,0.4869339392955689,0
gene_177,0.4970376555727862,0
gene_178,0.12628813901798344,0
gene_179,0.30147245493780145,0
gene_180,0.1428027418126428,0
gene_181,0.30147245493780145,0
gene_182,0.322221571269553,0
gene_183,0.30147245493780145,0
gene_184,0.16193208105857315,0
gene_185,0.06346788525006347,0
gene_186,0.31503150315031503,0
gene_187,0.33292802964506973,0
gene_188,0.476009139375476,0
gene_189,0.03694399290675336,0
gene_190,0.3437843784378438,0
gene_191,0.4020706639191838,0
gene_192,0.3437843784378438,0
gene_193,0.4020706639191838,0
gene_194,0.23025558369790466,0
gene_195,0.39552924364601405,0
gene_196,0.209766739385803,0
gene_197,0.4532143355180589,0
gene_198,0.23025558369790466,0
gene_199,0.33946251768033947,0
gene_200,0.3437843784378438,0
gene_201,0.03694399290675336,0
gene_202,0.35556041792024506,0
gene_203,0.4571403086254572,0
gene_204,0.3074841645655249,0
gene_205,0.4346776141028737,0
gene_206,0.33946251768033947,0
gene_207,0.03694399290675336,0
gene_208,0.3612523414503613,0
gene_209,0.31503150315031503,0
gene_210,0.16193208105857315,0
gene_211,0.31503150315031503,0
gene_212,0.4571403086254572,0
gene_213,0.4571403086254572,0
gene_214,0.33946251768033947,0
gene_215,0.3758229226063967,0
gene_216,0.209766739385803,0
gene_217,0.4186985862765381,0
gene_218,0.23025558369790466,0
gene_219,0.4787515788615899,0
gene_220,0.209766739385803,0
gene_221,0.4600017523876281,0
gene_222,0.06346788525006347,0
gene_223,0.25480489225393127,0
gene_224,0.18001800180018002,0
gene_225,0.1428027418126428,0
gene_226,0.03694399290675336,0
gene_227,0.03694399290675336,0
gene_228,0.2963324501464231,0
gene_229,0.06346788525006347,0
gene_230,0.30147245493780145,0
gene_231,0.209766739385803,0
gene_232,0.06346788525006347,0
gene_233,0.42676681461249566,0
gene_234,0.2849205783887741,0
gene_235,0.03694399290675336,0
gene_236,0.1076194575979337,0
gene_237,0.1076194575979337,0
gene_238,0.18001800180018002,0
gene_239,0.4787515788615899,0
gene_240,0.322221571269553,0
gene_241,0.271012502710125,0
gene_242,0.20069574525020067,0
gene_243,0.23025558369790466,0
gene_244,0.3758229226063967,0
gene_245,0.4020706639191838,0
gene_246,0.1076194575979337,0
gene_247,0.06346788525006347,0
gene_248,0.08634584388671425,0
gene_249,0.4787515788615899,0
