,pval_sim_fdr_bh,spatially_variable
gene_69,0.33887317303158887,0
gene_70,0.11001100110011001,0
gene_71,0.39289643250039286,0
gene_72,0.26520509193776515,0
gene_73,0.4654311585004654,0
gene_74,0.49504950495049505,0
gene_75,0.0375037503750375,0
gene_76,0.4539755285572225,0
gene_77,0.23487750234877502,0
gene_78,0.33408248800340157,0
gene_79,0.2882137528821376,0
gene_80,0.33887317303158887,0
gene_81,0.4607603617504607,0
gene_82,0.4415934551201599,0
gene_83,0.23487750234877502,0
gene_84,0.4167508587593453,0
gene_85,0.32146071750032146,0
gene_86,0.18260022723583832,0
gene_87,0.4654311585004654,0
gene_88,0.17219113215669393,0
gene_89,0.3289885950620378,0
gene_90,0.49504950495049505,0
gene_91,0.4229066122692671,0
gene_92,0.4389601521728527,0
gene_93,0.17219113215669393,0
gene_94,0.47197516361805675,0
gene_95,0.17219113215669393,0
gene_96,0.4869339392955689,0
gene_97,0.4521000045210001,0
gene_98,0.0375037503750375,0
gene_99,0.4539755285572225,0
gene_100,0.24930550609017738,0
gene_101,0.33408248800340157,0
gene_102,0.32146071750032146,0
gene_103,0.18260022723583832,0
gene_104,0.33887317303158887,0
gene_105,0.39289643250039286,0
gene_106,0.4167508587593453,0
gene_107,0.33408248800340157,0
gene_108,0.47197516361805675,0
gene_109,0.23487750234877502,0
gene_110,0.3114549865582585,0
gene_111,0.0375037503750375,0
gene_112,0.39012053379250966,0
gene_113,0.0375037503750375,0
gene_114,0.24930550609017738,0
gene_115,0.09282178217821782,0
gene_116,0.3030915336431602,0
gene_117,0.33887317303158887,0
gene_118,0.1485148514851485,0
gene_119,0.3114549865582585,0
gene_120,0.0375037503750375,0
gene_121,0.4448601542181868,0
gene_122,0.4654311585004654,0
gene_123,0.27502750275027504,0
gene_124,0.48072989117093534,0
gene_125,0.39012053379250966,0
gene_126,0.4167508587593453,0
gene_127,0.17219113215669393,0
gene_128,0.0668985817500669,0
gene_129,0.4415934551201599,0
gene_130,0.0375037503750375,0
gene_131,0.49504950495049505,0
gene_132,0.38718955694452134,0
gene_133,0.4784091854563608,0
gene_134,0.4415934551201599,0
gene_135,0.3114549865582585,0
gene_136,0.18260022723583832,0
gene_137,0.1996167358671351,0
gene_138,0.4331683168316831,0
gene_139,0.4389601521728527,0
gene_140,0.09282178217821782,0
gene_141,0.41470115597947227,0
gene_142,0.4539755285572225,0
gene_143,0.4415934551201599,0
gene_144,0.18260022723583832,0
gene_145,0.37200251817089225,0
gene_146,0.09282178217821782,0
gene_147,0.23025558369790466,0
gene_148,0.49504950495049505,0
gene_149,0.23487750234877502,0
gene_150,0.12891914191419143,0
gene_151,0.17219113215669393,0
gene_152,0.11001100110011001,0
gene_153,0.4415934551201599,0
gene_154,0.16822070556570223,0
gene_155,0.3818953323903819,0
gene_156,0.4415934551201599,0
gene_157,0.17219113215669393,0
gene_158,0.4415934551201599,0
gene_159,0.4869339392955689,0
gene_160,0.0668985817500669,0
gene_161,0.4167508587593453,0
gene_162,0.27502750275027504,0
gene_163,0.3289885950620378,0
gene_164,0.0375037503750375,0
gene_165,0.4539755285572225,0
gene_166,0.38718955694452134,0
gene_167,0.4539755285572225,0
gene_168,0.0375037503750375,0
gene_169,0.0668985817500669,0
gene_170,0.0375037503750375,0
gene_171,0.23025558369790466,0
gene_172,0.4607603617504607,0
gene_173,0.33887317303158887,0
gene_174,0.18260022723583832,0
gene_175,0.3289885950620378,0
gene_176,0.17219113215669393,0
gene_177,0.48072989117093534,0
gene_178,0.11001100110011001,0
gene_179,0.11001100110011001,0
gene_180,0.4038561750911933,0
gene_181,0.12891914191419143,0
gene_182,0.0375037503750375,0
gene_183,0.33408248800340157,0
gene_184,0.48072989117093534,0
gene_185,0.39289643250039286,0
gene_186,0.38718955694452134,0
gene_187,0.1485148514851485,0
gene_188,0.3289885950620378,0
gene_189,0.4539755285572225,0
gene_190,0.4229066122692671,0
gene_191,0.38718955694452134,0
gene_192,0.17219113215669393,0
gene_193,0.12891914191419143,0
gene_194,0.0668985817500669,0
gene_195,0.49504950495049505,0
gene_196,0.39289643250039286,0
gene_197,0.34944670937682,0
gene_198,0.23025558369790466,0
gene_199,0.37200251817089225,0
gene_200,0.18260022723583832,0
gene_201,0.34944670937682,0
gene_202,0.4539755285572225,0
gene_203,0.32146071750032146,0
gene_204,0.48072989117093534,0
gene_205,0.27502750275027504,0
gene_206,0.39012053379250966,0
gene_207,0.4539755285572225,0
gene_208,0.09282178217821782,0
gene_209,0.17219113215669393,0
gene_210,0.0375037503750375,0
gene_211,0.37200251817089225,0
gene_212,0.17219113215669393,0
gene_213,0.4539755285572225,0
gene_214,0.0375037503750375,0
gene_215,0.4448601542181868,0
gene_216,0.4415934551201599,0
gene_217,0.4784091854563608,0
gene_218,0.1996167358671351,0
gene_219,0.17219113215669393,0
gene_220,0.11001100110011001,0
gene_221,0.0668985817500669,0
gene_222,0.09282178217821782,0
gene_223,0.21782178217821782,0
gene_224,0.4448601542181868,0
gene_225,0.0375037503750375,0
gene_226,0.49504950495049505,0
gene_227,0.4521000045210001,0
gene_228,0.39012053379250966,0
gene_229,0.12891914191419143,0
gene_230,0.11001100110011001,0
gene_231,0.0375037503750375,0
gene_232,0.12891914191419143,0
gene_233,0.0668985817500669,0
gene_234,0.4539755285572225,0
gene_235,0.18260022723583832,0
gene_236,0.0668985817500669,0
gene_237,0.2882137528821376,0
gene_238,0.23487750234877502,0
gene_239,0.23487750234877502,0
gene_240,0.11001100110011001,0
gene_241,0.11001100110011001,0
gene_242,0.4389601521728527,0
gene_243,0.1485148514851485,0
gene_244,0.4415934551201599,0
gene_245,0.4415934551201599,0
gene_246,0.12891914191419143,0
gene_247,0.33408248800340157,0
gene_248,0.27502750275027504,0
gene_249,0.17219113215669393,0
