,pval_sim_fdr_bh,spatially_variable
gene_145,0.3775801308944454,0
gene_146,0.4448601542181868,0
gene_147,0.3618782930924671,0
gene_148,0.4571403086254572,0
gene_149,0.2062706270627063,0
gene_150,0.25111206772851197,0
gene_151,0.4167508587593453,0
gene_152,0.08840169731258839,0
gene_153,0.476009139375476,0
gene_154,0.11001100110011001,0
gene_155,0.21609303787521608,0
gene_156,0.15751575157515754,0
gene_157,0.504950495049505,0
gene_158,0.15751575157515754,0
gene_159,0.06513809275664409,0
gene_160,0.03928964325003929,0
gene_161,0.08840169731258839,0
gene_162,0.08840169731258839,0
gene_163,0.4784091854563608,0
gene_164,0.1485148514851485,0
gene_165,0.4226032359333494,0
gene_166,0.39225233998809717,0
gene_167,0.405992980250406,0
gene_168,0.06513809275664409,0
gene_169,0.25111206772851197,0
gene_170,0.23025558369790466,0
gene_171,0.4167508587593453,0
gene_172,0.1485148514851485,0
gene_173,0.31353135313531355,0
gene_174,0.39225233998809717,0
gene_175,0.3829112192987255,0
gene_176,0.45004500450045004,0
gene_177,0.4226032359333494,0
gene_178,0.08840169731258839,0
gene_179,0.25111206772851197,0
gene_180,0.21609303787521608,0
gene_181,0.3492680556399198,0
gene_182,0.46204620462046203,0
gene_183,0.3829112192987255,0
gene_184,0.06513809275664409,0
gene_185,0.06513809275664409,0
gene_186,0.15751575157515754,0
gene_187,0.26520509193776515,0
gene_188,0.48072989117093534,0
gene_189,0.06513809275664409,0
gene_190,0.2062706270627063,0
gene_191,0.4784091854563608,0
gene_192,0.504950495049505,0
gene_193,0.476009139375476,0
gene_194,0.19371502367628066,0
gene_195,0.405992980250406,0
gene_196,0.15751575157515754,0
gene_197,0.08840169731258839,0
gene_198,0.32146071750032146,0
gene_199,0.3829112192987255,0
gene_200,0.3492680556399198,0
gene_201,0.03928964325003929,0
gene_202,0.4013914905004014,0
gene_203,0.48072989117093534,0
gene_204,0.21609303787521608,0
gene_205,0.2942601952502943,0
gene_206,0.2419414873818209,0
gene_207,0.03928964325003929,0
gene_208,0.4395299343018414,0
gene_209,0.3492680556399198,0
gene_210,0.1768033946251768,0
gene_211,0.3775801308944454,0
gene_212,0.369864572664163,0
gene_213,0.3424870788965689,0
gene_214,0.4013914905004014,0
gene_215,0.31353135313531355,0
gene_216,0.2062706270627063,0
gene_217,0.4849464538290564,0
gene_218,0.31353135313531355,0
gene_219,0.405992980250406,0
gene_220,0.08840169731258839,0
gene_221,0.35360678925035355,0
gene_222,0.06513809275664409,0
gene_223,0.35360678925035355,0
gene_224,0.21609303787521608,0
gene_225,0.03928964325003929,0
gene_226,0.08840169731258839,0
gene_227,0.03928964325003929,0
gene_228,0.2062706270627063,0
gene_229,0.13027618551328818,0
gene_230,0.31353135313531355,0
gene_231,0.11001100110011001,0
gene_232,0.15751575157515754,0
gene_233,0.2419414873818209,0
gene_234,0.32146071750032146,0
gene_235,0.06513809275664409,0
gene_236,0.15751575157515754,0
gene_237,0.4784091854563608,0
gene_238,0.35360678925035355,0
gene_239,0.48072989117093534,0
gene_240,0.4571403086254572,0
gene_241,0.41470115597947227,0
gene_242,0.3775801308944454,0
gene_243,0.46204620462046203,0
gene_244,0.4849464538290564,0
gene_245,0.43256752859751996,0
gene_246,0.11001100110011001,0
gene_247,0.06513809275664409,0
gene_248,0.08840169731258839,0
gene_249,0.49104100693470154,0
