,pval_sim_fdr_bh,spatially_variable
gene_153,0.03640069889341875,0
gene_154,0.03640069889341875,0
gene_155,0.49104100693470154,0
gene_156,0.3656615661566157,0
gene_157,0.4744224422442245,0
gene_158,0.03640069889341875,0
gene_159,0.4614868266487666,0
gene_160,0.44399058739954717,0
gene_161,0.4387938793879388,0
gene_162,0.4614868266487666,0
gene_163,0.37336135848221697,0
gene_164,0.30104361787530104,0
gene_165,0.4614868266487666,0
gene_166,0.4614868266487666,0
gene_167,0.25480489225393127,0
gene_168,0.43345348359720764,0
gene_169,0.1076194575979337,0
gene_170,0.060371890847621346,0
gene_171,0.4614868266487666,0
gene_172,0.49104100693470154,0
gene_173,0.3361447255836695,0
gene_174,0.388011774150388,0
gene_175,0.03640069889341875,0
gene_176,0.49104100693470154,0
gene_177,0.4614868266487666,0
gene_178,0.32356176794150004,0
gene_179,0.32356176794150004,0
gene_180,0.060371890847621346,0
gene_181,0.4167508587593453,0
gene_182,0.17219113215669393,0
gene_183,0.42504250425042506,0
gene_184,0.43345348359720764,0
gene_185,0.48072989117093534,0
gene_186,0.43101325057878914,0
gene_187,0.19801980198019803,0
gene_188,0.3656615661566157,0
gene_189,0.24013595389389683,0
gene_190,0.03640069889341875,0
gene_191,0.388011774150388,0
gene_192,0.43345348359720764,0
gene_193,0.30104361787530104,0
gene_194,0.03640069889341875,0
gene_195,0.3656615661566157,0
gene_196,0.12628813901798344,0
gene_197,0.388011774150388,0
gene_198,0.08535336292249915,0
gene_199,0.504950495049505,0
gene_200,0.43345348359720764,0
gene_201,0.18564356435643564,0
gene_202,0.03640069889341875,0
gene_203,0.3656615661566157,0
gene_204,0.46800898577252686,0
gene_205,0.21106761838974594,0
gene_206,0.03640069889341875,0
gene_207,0.1470444074110381,0
gene_208,0.39709853338275003,0
gene_209,0.3361447255836695,0
gene_210,0.43345348359720764,0
gene_211,0.060371890847621346,0
gene_212,0.08535336292249915,0
gene_213,0.43345348359720764,0
gene_214,0.22674023127503587,0
gene_215,0.21106761838974594,0
gene_216,0.18564356435643564,0
gene_217,0.03640069889341875,0
gene_218,0.4614868266487666,0
gene_219,0.17219113215669393,0
gene_220,0.37336135848221697,0
gene_221,0.17219113215669393,0
gene_222,0.3557241951740084,0
gene_223,0.39709853338275003,0
gene_224,0.4167508587593453,0
gene_225,0.08535336292249915,0
gene_226,0.03640069889341875,0
gene_227,0.41254125412541254,0
gene_228,0.17219113215669393,0
gene_229,0.17219113215669393,0
gene_230,0.22674023127503587,0
gene_231,0.18564356435643564,0
gene_232,0.03640069889341875,0
gene_233,0.4038561750911933,0
gene_234,0.3829112192987255,0
gene_235,0.19801980198019803,0
gene_236,0.4600017523876281,0
gene_237,0.3656615661566157,0
gene_238,0.12628813901798344,0
gene_239,0.060371890847621346,0
gene_240,0.17219113215669393,0
gene_241,0.19801980198019803,0
gene_242,0.4869339392955689,0
gene_243,0.17219113215669393,0
gene_244,0.060371890847621346,0
gene_245,0.31353135313531355,0
gene_246,0.48072989117093534,0
gene_247,0.3269194844012703,0
gene_248,0.388011774150388,0
gene_249,0.060371890847621346,0
