,pval_sim_fdr_bh,spatially_variable
gene_211,0.034862641193696836,0
gene_212,0.4744224422442245,0
gene_213,0.087361677344205,0
gene_214,0.32531824611032534,0
gene_215,0.1225370061758651,0
gene_216,0.21523891519586738,0
gene_217,0.2867664815262014,0
gene_218,0.16365272890925456,0
gene_219,0.25086968156275086,0
gene_220,0.33003300330033003,0
gene_221,0.034862641193696836,0
gene_222,0.4451103005037346,0
gene_223,0.06266449429753101,0
gene_224,0.4451103005037346,0
gene_225,0.10532968190436065,0
gene_226,0.3932636254279634,0
gene_227,0.034862641193696836,0
gene_228,0.20471972009230996,0
gene_229,0.3974021255336543,0
gene_230,0.1493683851143735,0
gene_231,0.3351897689768977,0
gene_232,0.034862641193696836,0
gene_233,0.10532968190436065,0
gene_234,0.49104100693470154,0
gene_235,0.45877432570843285,0
gene_236,0.2867664815262014,0
gene_237,0.16365272890925456,0
gene_238,0.21523891519586738,0
gene_239,0.13751375137513752,0
gene_240,0.1493683851143735,0
gene_241,0.49104100693470154,0
gene_242,0.16365272890925456,0
gene_243,0.34272658035034276,0
gene_244,0.37128712871287123,0
gene_245,0.034862641193696836,0
gene_246,0.06266449429753101,0
gene_247,0.087361677344205,0
gene_248,0.034862641193696836,0
gene_249,0.24064906490649068,0
