,pval_sim_fdr_bh,spatially_variable
gene_108,0.11380448389666553,0
gene_109,0.22502250225022502,0
gene_110,0.2789011295495747,0
gene_111,0.2902014339364971,0
gene_112,0.345383375546857,0
gene_113,0.26656511805026656,0
gene_114,0.34503450345034503,0
gene_115,0.2789011295495747,0
gene_116,0.041254125412541254,0
gene_117,0.20627062706270627,0
gene_118,0.24547909336388185,0
gene_119,0.26656511805026656,0
gene_120,0.43345348359720764,0
gene_121,0.3672070503753672,0
gene_122,0.4279633570833719,0
gene_123,0.24547909336388185,0
gene_124,0.13600261125013602,0
gene_125,0.4203250513730618,0
gene_126,0.16986992816928753,0
gene_127,0.43345348359720764,0
gene_128,0.24547909336388185,0
gene_129,0.34503450345034503,0
gene_130,0.4970376555727862,0
gene_131,0.4889377826671556,0
gene_132,0.3536067892503536,0
gene_133,0.041254125412541254,0
gene_134,0.1885902876001886,0
gene_135,0.13600261125013602,0
gene_136,0.06781500067815001,0
gene_137,0.16986992816928753,0
gene_138,0.4970376555727862,0
gene_139,0.041254125412541254,0
gene_140,0.44079750440797505,0
gene_141,0.4203250513730618,0
gene_142,0.20627062706270627,0
gene_143,0.22502250225022502,0
gene_144,0.3875387538753875,0
gene_145,0.06781500067815001,0
gene_146,0.297029702970297,0
gene_147,0.345383375546857,0
gene_148,0.34503450345034503,0
gene_149,0.3738655115511551,0
gene_150,0.11380448389666553,0
gene_151,0.4827246210098189,0
gene_152,0.4970376555727862,0
gene_153,0.11380448389666553,0
gene_154,0.4827246210098189,0
gene_155,0.473983568569623,0
gene_156,0.271012502710125,0
gene_157,0.297029702970297,0
gene_158,0.307383679544425,0
gene_159,0.35753575357535755,0
gene_160,0.06781500067815001,0
gene_161,0.4203250513730618,0
gene_162,0.45509035208453585,0
gene_163,0.24547909336388185,0
gene_164,0.35753575357535755,0
gene_165,0.4694434960737453,0
gene_166,0.06781500067815001,0
gene_167,0.271012502710125,0
gene_168,0.4203250513730618,0
gene_169,0.25742574257425743,0
gene_170,0.271012502710125,0
gene_171,0.4279633570833719,0
gene_172,0.37261790695198554,0
gene_173,0.1885902876001886,0
gene_174,0.4480086017651539,0
gene_175,0.041254125412541254,0
gene_176,0.041254125412541254,0
gene_177,0.24095329886970998,0
gene_178,0.15310809431458608,0
gene_179,0.49504950495049505,0
gene_180,0.06781500067815001,0
gene_181,0.16986992816928753,0
gene_182,0.06781500067815001,0
gene_183,0.09399674144629652,0
gene_184,0.041254125412541254,0
gene_185,0.4125412541254126,0
gene_186,0.3738655115511551,0
gene_187,0.25742574257425743,0
gene_188,0.3738655115511551,0
gene_189,0.26656511805026656,0
gene_190,0.4827246210098189,0
gene_191,0.16986992816928753,0
gene_192,0.3403465346534653,0
gene_193,0.4827246210098189,0
gene_194,0.24547909336388185,0
gene_195,0.11380448389666553,0
gene_196,0.396039603960396,0
gene_197,0.4889377826671556,0
gene_198,0.3808073115003808,0
gene_199,0.09399674144629652,0
gene_200,0.24095329886970998,0
gene_201,0.2789011295495747,0
gene_202,0.06781500067815001,0
gene_203,0.3403465346534653,0
gene_204,0.24547909336388185,0
gene_205,0.1885902876001886,0
gene_206,0.2902014339364971,0
gene_207,0.041254125412541254,0
gene_208,0.4203250513730618,0
gene_209,0.4970376555727862,0
gene_210,0.15310809431458608,0
gene_211,0.3875387538753875,0
gene_212,0.2789011295495747,0
gene_213,0.06781500067815001,0
gene_214,0.25742574257425743,0
gene_215,0.35753575357535755,0
gene_216,0.3403465346534653,0
gene_217,0.32146071750032146,0
gene_218,0.15310809431458608,0
gene_219,0.3536067892503536,0
gene_220,0.3738655115511551,0
gene_221,0.09399674144629652,0
gene_222,0.25742574257425743,0
gene_223,0.37261790695198554,0
gene_224,0.4203250513730618,0
gene_225,0.4203250513730618,0
gene_226,0.297029702970297,0
gene_227,0.345383375546857,0
gene_228,0.3808073115003808,0
gene_229,0.041254125412541254,0
gene_230,0.13600261125013602,0
gene_231,0.297029702970297,0
gene_232,0.4827246210098189,0
gene_233,0.09399674144629652,0
gene_234,0.271012502710125,0
gene_235,0.307383679544425,0
gene_236,0.45797531294979715,0
gene_237,0.2789011295495747,0
gene_238,0.4694434960737453,0
gene_239,0.396039603960396,0
gene_240,0.24547909336388185,0
gene_241,0.15310809431458608,0
gene_242,0.11380448389666553,0
gene_243,0.45797531294979715,0
gene_244,0.345383375546857,0
gene_245,0.35753575357535755,0
gene_246,0.504950495049505,0
gene_247,0.11380448389666553,0
gene_248,0.06781500067815001,0
gene_249,0.3738655115511551,0
