,pval_sim_fdr_bh,spatially_variable
gene_198,0.48190659773941996,0
gene_199,0.0894667780031015,0
gene_200,0.35360678925035355,0
gene_201,0.038675742574257425,0
gene_202,0.34503450345034503,0
gene_203,0.2828854314002829,0
gene_204,0.06781500067815001,0
gene_205,0.504950495049505,0
gene_206,0.209766739385803,0
gene_207,0.1470444074110381,0
gene_208,0.18506523549551218,0
gene_209,0.06781500067815001,0
gene_210,0.16660319878141663,0
gene_211,0.3640069889341875,0
gene_212,0.2828854314002829,0
gene_213,0.34503450345034503,0
gene_214,0.504950495049505,0
gene_215,0.0894667780031015,0
gene_216,0.39012053379250966,0
gene_217,0.48880938514019473,0
gene_218,0.30104361787530104,0
gene_219,0.45968882602545974,0
gene_220,0.19714360816612633,0
gene_221,0.038675742574257425,0
gene_222,0.1470444074110381,0
gene_223,0.4821910762504822,0
gene_224,0.3256904637832205,0
gene_225,0.2942601952502943,0
gene_226,0.37336135848221697,0
gene_227,0.209766739385803,0
gene_228,0.43534504204189256,0
gene_229,0.48190659773941996,0
gene_230,0.038675742574257425,0
gene_231,0.11001100110011001,0
gene_232,0.3829112192987255,0
gene_233,0.40174174485511377,0
gene_234,0.038675742574257425,0
gene_235,0.33535611625678696,0
gene_236,0.19714360816612633,0
gene_237,0.48880938514019473,0
gene_238,0.44894195301883133,0
gene_239,0.11001100110011001,0
gene_240,0.209766739385803,0
gene_241,0.0894667780031015,0
gene_242,0.504950495049505,0
gene_243,0.35360678925035355,0
gene_244,0.19714360816612633,0
gene_245,0.49504950495049505,0
gene_246,0.3640069889341875,0
gene_247,0.22317805551046907,0
gene_248,0.13027618551328818,0
gene_249,0.48190659773941996,0
