,pval_sim_fdr_bh,spatially_variable
gene_179,0.49303710858890765,0
gene_180,0.03300330033003301,0
gene_181,0.45920881680928277,0
gene_182,0.4374856090260189,0
gene_183,0.33187676309530395,0
gene_184,0.35548767642721724,0
gene_185,0.05964451866873434,0
gene_186,0.14319613779559776,0
gene_187,0.18335166850018333,0
gene_188,0.2929287011541391,0
gene_189,0.12693577050012692,0
gene_190,0.3022104536034999,0
gene_191,0.1076194575979337,0
gene_192,0.285028502850285,0
gene_193,0.11786892975011788,0
gene_194,0.4784091854563608,0
gene_195,0.4521000045210001,0
gene_196,0.46204620462046203,0
gene_197,0.14319613779559776,0
gene_198,0.33187676309530395,0
gene_199,0.05964451866873434,0
gene_200,0.46204620462046203,0
gene_201,0.12693577050012692,0
gene_202,0.3875387538753875,0
gene_203,0.18335166850018333,0
gene_204,0.36286351148203827,0
gene_205,0.05964451866873434,0
gene_206,0.17136329017517135,0
gene_207,0.41639677986490237,0
gene_208,0.1076194575979337,0
gene_209,0.1931044168246612,0
gene_210,0.03300330033003301,0
gene_211,0.03300330033003301,0
gene_212,0.285028502850285,0
gene_213,0.03300330033003301,0
gene_214,0.20917584716218102,0
gene_215,0.08343530982311714,0
gene_216,0.22039875220398755,0
gene_217,0.22949314799029574,0
gene_218,0.14319613779559776,0
gene_219,0.504950495049505,0
gene_220,0.26136153988069616,0
gene_221,0.03300330033003301,0
gene_222,0.41058608230491295,0
gene_223,0.15592110392141575,0
gene_224,0.3022104536034999,0
gene_225,0.18335166850018333,0
gene_226,0.26136153988069616,0
gene_227,0.08343530982311714,0
gene_228,0.285028502850285,0
gene_229,0.3769412474242348,0
gene_230,0.35548767642721724,0
gene_231,0.46204620462046203,0
gene_232,0.12693577050012692,0
gene_233,0.1931044168246612,0
gene_234,0.22949314799029574,0
gene_235,0.3076578844325111,0
gene_236,0.3076578844325111,0
gene_237,0.08343530982311714,0
gene_238,0.12693577050012692,0
gene_239,0.11786892975011788,0
gene_240,0.2522545248155389,0
gene_241,0.4784091854563608,0
gene_242,0.26136153988069616,0
gene_243,0.11786892975011788,0
gene_244,0.40040768782760633,0
gene_245,0.03300330033003301,0
gene_246,0.03300330033003301,0
gene_247,0.08343530982311714,0
gene_248,0.03300330033003301,0
gene_249,0.18335166850018333,0
