,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,spatially_variable
gene_58,-0.004627523589653447,0.3605286070307203,0.0001401813840498191,0.29756478590082835,0.31683168316831684,7.927199744979254e-05,0.4732034621542177,0.3915326130274057,0.41254125412541254,0
gene_59,-0.007756766271048948,0.26718654710358225,0.0001401813840498191,0.16696589075448587,0.1782178217821782,7.128720223356342e-05,0.43094604371545525,0.28203697762582075,0.30104361787530104,0
gene_60,0.0375214139116175,0.0006802943344861312,0.0001401813840498191,6.592989550080475e-06,0.009900990099009901,7.447491128992684e-05,0.00333477614944182,3.231857622588468e-05,0.03928964325003929,0
gene_61,0.002546870054713912,0.4017158521234303,0.0001401813840498191,0.3842588660478392,0.36633663366336633,6.616536892448248e-05,0.4855565326817295,0.44677417468198366,0.4415934551201599,0
gene_62,-0.0035768869811589384,0.39423086545903163,0.0001401813840498191,0.3310629385346851,0.3564356435643564,7.118323108289719e-05,0.4855565326817295,0.4222741562942412,0.4389601521728527,0
gene_63,-0.014072191611985033,0.1240964583518312,0.0001401813840498191,0.0561611539742538,0.04950495049504951,7.796910578411699e-05,0.32918495479568277,0.14941178417966886,0.13905884970519525,0
gene_64,0.006591752089580333,0.2774136678707412,0.0001401813840498191,0.16279926097138486,0.19801980198019803,8.216795596080052e-05,0.4334588560480331,0.2783481072394561,0.31733942625031736,0
gene_65,0.01580798432860698,0.0855071867842514,0.0001401813840498191,0.04498021848549372,0.07920792079207921,8.285295307669618e-05,0.2740614961033699,0.12778471160651625,0.18681113394358304,0
gene_66,-0.00520787927282893,0.3423479822480951,0.0001401813840498191,0.21949373268763595,0.2376237623762376,7.538211916734744e-05,0.469771773281786,0.32912436965575875,0.34944670937682,0
gene_67,0.0007070352723757145,0.4627474051634233,0.0001401813840498191,0.3470784519098925,0.36633663366336633,5.558409476456229e-05,0.48631713664021353,0.43602820591695035,0.4415934551201599,0
gene_68,0.0002898170960419752,0.4767644023643425,0.0001401813840498191,0.45054414250695896,0.44554455445544555,8.283730717042429e-05,0.4891894965260953,0.4772713374014396,0.4780520970551991,0
gene_69,-0.0018402493436734677,0.45159563417291576,0.0001401813840498191,0.4017014258404179,0.4158415841584158,5.6373134197598594e-05,0.48631713664021353,0.451964439648332,0.4641089108910891,0
gene_70,-0.00032286877833497647,0.49739569202429534,0.0001401813840498191,0.43631110806602075,0.40594059405940597,6.513154361295227e-05,0.49807613934708095,0.4681449657360737,0.45920881680928277,0
gene_71,-0.00483131625881082,0.354105933464799,0.0001401813840498191,0.34462251136115923,0.3465346534653465,8.220509167407899e-05,0.4732034621542177,0.4351294335368172,0.43534504204189256,0
gene_72,0.0008714515367416729,0.45723533404129046,0.0001401813840498191,0.48005589996559184,0.46534653465346537,7.482570166809872e-05,0.48631713664021353,0.49338541630099436,0.4867641575873069,0
gene_73,0.007177622883043488,0.26107814857518685,0.0001401813840498191,0.20088709485003808,0.24752475247524752,8.451291870745125e-05,0.4238281632714072,0.3138860857031845,0.35563901217707977,0
gene_74,0.009493816819464875,0.20167521080377648,0.0001401813840498191,0.18292979689653677,0.21782178217821782,8.219241717928226e-05,0.38768334358417783,0.3008713764745671,0.3424870788965689,0
gene_75,-0.002083219880432659,0.4434797909292224,0.0001401813840498191,0.3863337997794628,0.38613861386138615,7.828969003925414e-05,0.48631713664021353,0.44677417468198366,0.44899838821091415,0
gene_76,-0.013298557938850184,0.13798698184197883,0.0001401813840498191,0.058538623952973885,0.06930693069306931,6.232695386450928e-05,0.34949057046629467,0.15244433321086948,0.17326732673267328,0
gene_77,0.000647434544413892,0.46474734947740526,0.0001401813840498191,0.4852893537629325,0.49504950495049505,6.535750296726069e-05,0.48631713664021353,0.4951932181254413,0.504950495049505,0
gene_78,-0.00016989452138530038,0.4922417017508932,0.0001401813840498191,0.4815441663097705,0.504950495049505,6.888819878667978e-05,0.49807613934708095,0.49338541630099436,0.504950495049505,0
gene_79,0.021827394125665138,0.030234697084835283,0.0001401813840498191,0.004230300802168352,0.009900990099009901,6.983525945063746e-05,0.12391269297063641,0.017337298369542425,0.03928964325003929,0
gene_80,-0.0016059285986271634,0.45944180190088285,0.0001401813840498191,0.4032449289836203,0.42574257425742573,6.33582405952502e-05,0.48631713664021353,0.451964439648332,0.46682299808928257,0
gene_81,0.009607199926517382,0.19899151770747858,0.0001401813840498191,0.11149313070700217,0.1485148514851485,6.230773178546449e-05,0.38768334358417783,0.23035770807231856,0.275027502750275,0
gene_82,0.008212989383141519,0.2334681597430608,0.0001401813840498191,0.13535392508724775,0.1485148514851485,6.447428375713286e-05,0.40358217165204324,0.25486145919136444,0.275027502750275,0
gene_83,-0.014230554952901247,0.12137812498056583,0.0001401813840498191,0.039176629104345925,0.04950495049504951,7.023108410063885e-05,0.3262852822058221,0.11522537971866448,0.13905884970519525,0
gene_84,-0.011336914730971157,0.17781442353993082,0.0001401813840498191,0.1419850148909521,0.13861386138613863,9.317938552313198e-05,0.38192001653290936,0.25486677146140735,0.275027502750275,0
gene_85,0.004972612560661795,0.32499060441777816,0.0001401813840498191,0.30527517342667576,0.297029702970297,9.057940419866799e-05,0.45902627742624036,0.39957483432810964,0.39289643250039286,0
gene_86,-0.0026734608806737374,0.42386928332703167,0.0001401813840498191,0.4049015253556624,0.4158415841584158,8.758547236482531e-05,0.48631713664021353,0.451964439648332,0.4641089108910891,0
gene_87,0.01163913480286551,0.1546129605418637,0.0001401813840498191,0.10483362490173687,0.07920792079207921,7.586839178197133e-05,0.3636786319869535,0.2221213210692823,0.18681113394358304,0
gene_88,-0.009807290792742063,0.21344256671719353,0.0001401813840498191,0.12730044390476708,0.1485148514851485,7.192810027538621e-05,0.3953838873290209,0.25059142500938403,0.275027502750275,0
gene_89,-0.0033438492990984755,0.4018249931564399,0.0001401813840498191,0.38870217954188047,0.42574257425742573,7.572445928181939e-05,0.4855565326817295,0.44677417468198366,0.46682299808928257,0
gene_90,0.009054633840083164,0.2122731454392448,0.0001401813840498191,0.13483935392687896,0.1485148514851485,6.061606896277372e-05,0.3953838873290209,0.25486145919136444,0.275027502750275,0
gene_91,0.009454664536512336,0.20260692816425463,0.0001401813840498191,0.12704618485197883,0.15841584158415842,7.821535009932129e-05,0.38768334358417783,0.25059142500938403,0.2828854314002829,0
gene_92,0.01041824334194936,0.18042930406287994,0.0001401813840498191,0.0924786715428616,0.09900990099009901,7.655213403451223e-05,0.38192001653290936,0.20819224543099202,0.21904845351791816,0
gene_93,-0.008653335771327618,0.24287973130127405,0.0001401813840498191,0.1694049541978761,0.19801980198019803,8.197352535313965e-05,0.4048459041997923,0.28423650033200687,0.31733942625031736,0
gene_94,0.0037956238886085922,0.36152744508582235,0.0001401813840498191,0.3293686871129575,0.3564356435643564,8.596350533587748e-05,0.4732034621542177,0.4222675475807148,0.4389601521728527,0
gene_95,-0.003175827057706571,0.40732369942972696,0.0001401813840498191,0.2961104157643397,0.297029702970297,7.058415749066951e-05,0.4855565326817295,0.3915326130274057,0.39289643250039286,0
gene_96,-0.01819636517491594,0.0664091476833962,0.0001401813840498191,0.023896542446737435,0.0297029702970297,7.646094051801842e-05,0.22136382561132067,0.07860704752216262,0.09643821525009644,0
gene_97,0.005843593008602757,0.29897460595544434,0.0001401813840498191,0.18630617218196766,0.2079207920792079,7.963127758442863e-05,0.44227012715302416,0.3044218499705354,0.33108406382039474,0
gene_98,0.00900433676006546,0.2135072991576713,0.0001401813840498191,0.14768313064100336,0.1782178217821782,6.242255396862114e-05,0.3953838873290209,0.26000551169190733,0.30104361787530104,0
gene_99,-0.000457256684296613,0.49807613934708095,0.0001401813840498191,0.4947402417646239,0.504950495049505,7.851576823972897e-05,0.49807613934708095,0.49800677162407236,0.504950495049505,0
gene_100,-0.007072317870115345,0.2865352095543876,0.0001401813840498191,0.239959463813062,0.22772277227722773,7.352974608330383e-05,0.4394711802981405,0.34579974322092527,0.3492680556399198,0
gene_101,0.003471229313696533,0.3718413657730214,0.0001401813840498191,0.32360288219589106,0.32673267326732675,8.632014947749817e-05,0.47825661287644167,0.41701402344831323,0.4210472593651118,0
gene_102,0.0015228977133069333,0.435486434001891,0.0001401813840498191,0.3739974185261017,0.39603960396039606,6.769922824901419e-05,0.48631713664021353,0.44677417468198366,0.4521000045210001,0
gene_103,0.016374785405504914,0.07826717621416757,0.0001401813840498191,0.01560206905060224,0.019801980198019802,6.44505435252178e-05,0.25411420848755706,0.05572167518072228,0.06875687568756876,0
gene_104,0.0038229131837731645,0.36066424960798127,0.0001401813840498191,0.40782493768175976,0.37623762376237624,8.988096888728514e-05,0.4732034621542177,0.451964439648332,0.4415934551201599,0
gene_105,-0.009226560947112111,0.22798951223266156,0.0001401813840498191,0.14224873400175758,0.15841584158415842,5.554957475195214e-05,0.40358217165204324,0.25486677146140735,0.2828854314002829,0
gene_106,-0.002229668948710646,0.4385992190083201,0.0001401813840498191,0.3811691818802284,0.37623762376237624,6.90432083451556e-05,0.48631713664021353,0.44677417468198366,0.4415934551201599,0
gene_107,0.01002923414163043,0.18919294496024697,0.0001401813840498191,0.07313073596922792,0.0594059405940594,5.682593305892458e-05,0.38192001653290936,0.17698402985584985,0.1547029702970297,0
gene_108,-0.0008584899836224017,0.4845604497168343,0.0001401813840498191,0.4971544512167184,0.4752475247524752,6.770043278549301e-05,0.4924394814195471,0.49800677162407236,0.492995357627049,0
gene_109,-0.011618067618869738,0.17169899179429354,0.0001401813840498191,0.06467973704949327,0.04950495049504951,6.01440646462113e-05,0.3818099679969767,0.16009835903339917,0.13905884970519525,0
gene_110,0.0009877648546860827,0.45334081829864437,0.0001401813840498191,0.473482702451971,0.43564356435643564,9.193220103888499e-05,0.48631713664021353,0.48913502319418495,0.47352561343090827,0
gene_111,0.017791857678288416,0.06220654002129078,0.0001401813840498191,0.009509983168871528,0.009900990099009901,7.05175485027045e-05,0.2190371127510239,0.036022663518452756,0.03928964325003929,0
gene_112,-0.0019907920065468493,0.44656451608299264,0.0001401813840498191,0.42378388062864164,0.504950495049505,6.073691729533268e-05,0.48631713664021353,0.46063465285721916,0.504950495049505,0
gene_113,0.013534496847313462,0.11961146632540687,0.0001401813840498191,0.05264197600048548,0.0594059405940594,7.731889138115103e-05,0.3255151557889679,0.14622771111245966,0.1547029702970297,0
gene_114,0.008826815950442254,0.21789646455301948,0.0001401813840498191,0.15623641061489724,0.16831683168316833,7.35091168439058e-05,0.3998859480729049,0.26937312174982286,0.2922167216721673,0
gene_115,-0.003369650083087801,0.40098232445851756,0.0001401813840498191,0.28159825073691036,0.31683168316831684,6.376494678279719e-05,0.4855565326817295,0.38260631893601954,0.41254125412541254,0
gene_116,-0.0012588536002665729,0.4710917042250553,0.0001401813840498191,0.4010586578679677,0.42574257425742573,6.373517433766698e-05,0.48868434048242254,0.451964439648332,0.46682299808928257,0
gene_117,0.00935488273706051,0.2049930671157103,0.0001401813840498191,0.13856198161378086,0.1485148514851485,6.313087229547992e-05,0.38824444529490587,0.25486677146140735,0.275027502750275,0
gene_118,-0.0014425588966686521,0.46492174033286626,0.0001401813840498191,0.4178519382911454,0.43564356435643564,6.099767197780726e-05,0.48631713664021353,0.45695431690397825,0.47352561343090827,0
gene_119,0.017399595146107952,0.06637050053789006,0.0001401813840498191,0.019948490628521,0.0297029702970297,7.785875879631032e-05,0.22136382561132067,0.06649496876173666,0.09643821525009644,0
gene_120,-0.001841286142124973,0.45156095694099974,0.0001401813840498191,0.42929260632959687,0.45544554455445546,6.981583264055607e-05,0.48631713664021353,0.464602387802594,0.4804277896144045,0
gene_121,0.017700901181547362,0.0631534406894445,0.0001401813840498191,0.028088991476622804,0.039603960396039604,7.515744115806677e-05,0.21928278017168232,0.08777809836444626,0.12074378169524269,0
gene_122,-0.006300509829528917,0.3091194450764061,0.0001401813840498191,0.23396683282128816,0.2376237623762376,6.979897845153428e-05,0.45115937009047663,0.3420567731305382,0.34944670937682,0
gene_123,0.0058640399947520756,0.2983753566031411,0.0001401813840498191,0.24251672702099003,0.297029702970297,8.330614891694704e-05,0.44227012715302416,0.34645246717284295,0.39289643250039286,0
gene_124,0.022364356949159427,0.027258383772425954,0.0001401813840498191,0.009212716555183964,0.019801980198019802,8.165937079461077e-05,0.11357659905177481,0.03543352521224601,0.06875687568756876,0
gene_125,-0.015009775721999989,0.10861285571950452,0.0001401813840498191,0.04770721068587237,0.07920792079207921,7.374353507308803e-05,0.3157350456962341,0.1340090187805404,0.18681113394358304,0
gene_126,-0.012793052692960563,0.14761604024190816,0.0001401813840498191,0.05617883085155549,0.039603960396039604,6.323851910558108e-05,0.3636786319869535,0.14941178417966886,0.12074378169524269,0
gene_127,0.011699184972861987,0.15340949918731406,0.0001401813840498191,0.08677850638096829,0.1188118811881188,6.912649581075435e-05,0.3636786319869535,0.20466628863435918,0.2496047924120143,0
gene_128,-0.0014751343977803149,0.46382848987674447,0.0001401813840498191,0.36887801735829606,0.37623762376237624,7.478189753002234e-05,0.48631713664021353,0.4433630016325674,0.4415934551201599,0
gene_129,0.01047310978250763,0.1792140862805225,0.0001401813840498191,0.11883093294685199,0.15841584158415842,8.72249398280156e-05,0.38192001653290936,0.2377458098346651,0.2828854314002829,0
gene_130,0.010706369812335631,0.17410534540662137,0.0001401813840498191,0.08869668915850126,0.07920792079207921,5.4204891100820674e-05,0.3818099679969767,0.2053164100891233,0.18681113394358304,0
gene_131,-0.005098376419045342,0.3457520251353945,0.0001401813840498191,0.23833469202975915,0.2871287128712871,6.474258928152276e-05,0.469771773281786,0.34579974322092527,0.39012053379250966,0
gene_132,0.001202892517477199,0.4461497923434463,0.0001401813840498191,0.493026793395669,0.504950495049505,9.889419611955818e-05,0.48631713664021353,0.49800677162407236,0.504950495049505,0
gene_133,0.009892621842149632,0.1923317247720273,0.0001401813840498191,0.13980594415193082,0.13861386138613863,7.96431476294765e-05,0.38192001653290936,0.25486677146140735,0.275027502750275,0
gene_134,-0.008091270830124992,0.25797634191504604,0.0001401813840498191,0.14028531292465535,0.1782178217821782,6.727187399189538e-05,0.42152997044942164,0.25486677146140735,0.30104361787530104,0
gene_135,0.006713729931307439,0.2739718346302117,0.0001401813840498191,0.21728141588250338,0.2376237623762376,6.884319886073302e-05,0.4334588560480331,0.32912436965575875,0.34944670937682,0
gene_136,-0.009301676068015553,0.2260770896244534,0.0001401813840498191,0.1464883835357006,0.16831683168316833,7.695485046524143e-05,0.40358217165204324,0.25973117648173866,0.2922167216721673,0
gene_137,-0.002607809758845852,0.4260421382162636,0.0001401813840498191,0.44523027696064954,0.45544554455445546,5.04966450023849e-05,0.48631713664021353,0.4736492308092017,0.4804277896144045,0
gene_138,0.0019327622946043942,0.4218979910401929,0.0001401813840498191,0.46207484589019965,0.4752475247524752,7.647572340270237e-05,0.48631713664021353,0.483341889006485,0.492995357627049,0
gene_139,0.01707234079799377,0.07000682899510569,0.0001401813840498191,0.026856135935736325,0.0297029702970297,8.57331502532472e-05,0.2302856216944266,0.08607735876838565,0.09643821525009644,0
gene_140,-0.008246568469882769,0.25375707006589426,0.0001401813840498191,0.13074314339295878,0.15841584158415842,7.434716259132602e-05,0.41736360208206297,0.25337818487007513,0.2828854314002829,0
gene_141,0.0022997277056944787,0.4098097135833797,0.0001401813840498191,0.4185701542840441,0.39603960396039606,6.127804264075847e-05,0.4855565326817295,0.45695431690397825,0.4521000045210001,0
gene_142,-0.020442205573364555,0.04525002892146105,0.0001401813840498191,0.0073884110986137145,0.019801980198019802,7.2762048840919e-05,0.168843391497989,0.029319091661165534,0.06875687568756876,0
gene_143,0.004054249409252246,0.35337568023483434,0.0001401813840498191,0.35260462381398483,0.3465346534653465,6.792914830894228e-05,0.4732034621542177,0.4385629649427672,0.43534504204189256,0
gene_144,0.011515556316865206,0.15710916901836391,0.0001401813840498191,0.09340219714771458,0.10891089108910891,7.56405645614813e-05,0.3636786319869535,0.20819224543099202,0.23472174803687265,0
gene_145,-0.0005418638905560504,0.4952254097830789,0.0001401813840498191,0.4577756884292849,0.46534653465346537,6.33225577559527e-05,0.49807613934708095,0.48085681557697996,0.4867641575873069,0
gene_146,-0.0023657399382088786,0.4340728443150816,0.0001401813840498191,0.3550240358967137,0.33663366336633666,7.85969040995055e-05,0.48631713664021353,0.4388702525530266,0.4293796726611437,0
gene_147,0.02995713976164374,0.005173681862018498,0.0001401813840498191,5.8223206620189316e-05,0.009900990099009901,5.7552773758617136e-05,0.02395223084267823,0.0002746377670763647,0.03928964325003929,0
gene_148,-0.0019183522097707655,0.44898442296439245,0.0001401813840498191,0.44117782889269025,0.45544554455445546,5.820753373162395e-05,0.48631713664021353,0.4713438342870622,0.4804277896144045,0
gene_149,0.01741766890278186,0.0661740156910493,0.0001401813840498191,0.01638948312211863,0.039603960396039604,7.366035867938583e-05,0.22136382561132067,0.057709447613093774,0.12074378169524269,0
gene_150,-0.02145811131717342,0.03765514924919294,0.0001401813840498191,0.002112751809741865,0.009900990099009901,5.7572650803381804e-05,0.14709042675465994,0.00895233817687231,0.03928964325003929,0
gene_151,0.008021588544560755,0.2384469977161181,0.0001401813840498191,0.1095482133403316,0.1485148514851485,5.053450453614595e-05,0.40358217165204324,0.22987463388787072,0.275027502750275,0
gene_152,0.0012486297353195052,0.44462314302887773,0.0001401813840498191,0.47312506724132886,0.504950495049505,6.055313349780718e-05,0.48631713664021353,0.48913502319418495,0.504950495049505,0
gene_153,0.0009404185746957577,0.4549255925809905,0.0001401813840498191,0.40857585344209213,0.3564356435643564,5.8365548766560494e-05,0.48631713664021353,0.451964439648332,0.4389601521728527,0
gene_154,-0.0061053094617885524,0.3149523178447452,0.0001401813840498191,0.24627870772464944,0.26732673267326734,6.307307894872387e-05,0.45251769805279485,0.34886229016777076,0.37128712871287134,0
gene_155,-0.010710526806708127,0.19192592217912569,0.0001401813840498191,0.11887290491733254,0.15841584158415842,8.8443691333219e-05,0.38192001653290936,0.2377458098346651,0.2828854314002829,0
gene_156,0.019537641558797666,0.0460945769842086,0.0001401813840498191,0.009846757321134825,0.019801980198019802,7.648291008083935e-05,0.16946535655959044,0.036741631795279193,0.06875687568756876,0
gene_157,-0.0047489860424303745,0.35669575698981454,0.0001401813840498191,0.27438823515972977,0.297029702970297,7.393854996786057e-05,0.4732034621542177,0.3789892750824997,0.39289643250039286,0
gene_158,-0.03082380485354857,0.005090752561014725,0.0001401813840498191,6.748057815624736e-05,0.009900990099009901,6.491544108674659e-05,0.02395223084267823,0.0003124100840567008,0.03928964325003929,0
gene_159,-0.005439567658198562,0.3351879942668218,0.0001401813840498191,0.30921934153548003,0.3069306930693069,8.997548380475859e-05,0.4655388809261414,0.4005431885174612,0.4038561750911933,0
gene_160,-0.0018575687601359934,0.45101640975467056,0.0001401813840498191,0.4317117154979549,0.44554455445544555,7.268113900656521e-05,0.48631713664021353,0.4652065899762445,0.4780520970551991,0
gene_161,0.014364316318853028,0.10619536701903742,0.0001401813840498191,0.07067910486109275,0.0891089108910891,8.208235676158073e-05,0.31233931476187476,0.17323310014973714,0.20252025202520252,0
gene_162,0.008040263707661031,0.2379586623326002,0.0001401813840498191,0.19673031820220743,0.2376237623762376,6.138163098238895e-05,0.40358217165204324,0.3138860857031845,0.34944670937682,0
