,pval_sim_fdr_bh,spatially_variable
gene_172,0.504950495049505,0
gene_173,0.30147245493780145,0
gene_174,0.3381485689552562,0
gene_175,0.06111722283339445,0
gene_176,0.1664031949413429,0
gene_177,0.4346776141028737,0
gene_178,0.06111722283339445,0
gene_179,0.4764074733833216,0
gene_180,0.3234698469846985,0
gene_181,0.035873152532644566,0
gene_182,0.18111567254286404,0
gene_183,0.035873152532644566,0
gene_184,0.3536067892503536,0
gene_185,0.504950495049505,0
gene_186,0.2786702511310734,0
gene_187,0.1519888830988362,0
gene_188,0.4346776141028737,0
gene_189,0.1088020890001088,0
gene_190,0.4849464538290564,0
gene_191,0.1519888830988362,0
gene_192,0.3234698469846985,0
gene_193,0.4607603617504607,0
gene_194,0.035873152532644566,0
gene_195,0.06111722283339445,0
gene_196,0.20627062706270627,0
gene_197,0.035873152532644566,0
gene_198,0.4634506003791869,0
gene_199,0.45509035208453585,0
gene_200,0.1275900785954884,0
gene_201,0.4764074733833216,0
gene_202,0.33003300330033003,0
gene_203,0.3037113527303651,0
gene_204,0.14144271570014144,0
gene_205,0.06111722283339445,0
gene_206,0.31845289792137105,0
gene_207,0.2893146457502893,0
gene_208,0.14144271570014144,0
gene_209,0.19040365575019041,0
gene_210,0.4229066122692671,0
gene_211,0.45509035208453585,0
gene_212,0.4346776141028737,0
gene_213,0.31125867077725733,0
gene_214,0.035873152532644566,0
gene_215,0.14144271570014144,0
gene_216,0.06111722283339445,0
gene_217,0.3914932309557486,0
gene_218,0.035873152532644566,0
gene_219,0.22002200220022,0
gene_220,0.035873152532644566,0
gene_221,0.3234698469846985,0
gene_222,0.08438343834383438,0
gene_223,0.360973597359736,0
gene_224,0.24233192550024238,0
gene_225,0.31125867077725733,0
gene_226,0.2331754914621897,0
gene_227,0.45509035208453585,0
gene_228,0.3381485689552562,0
gene_229,0.20627062706270627,0
gene_230,0.06111722283339445,0
gene_231,0.035873152532644566,0
gene_232,0.1275900785954884,0
gene_233,0.1664031949413429,0
gene_234,0.2331754914621897,0
gene_235,0.2786702511310734,0
gene_236,0.47197516361805675,0
gene_237,0.19040365575019041,0
gene_238,0.1275900785954884,0
gene_239,0.3914932309557486,0
gene_240,0.08438343834383438,0
gene_241,0.3037113527303651,0
gene_242,0.14144271570014144,0
gene_243,0.3037113527303651,0
gene_244,0.2331754914621897,0
gene_245,0.1519888830988362,0
gene_246,0.4849464538290564,0
gene_247,0.3460023421697008,0
gene_248,0.19040365575019041,0
gene_249,0.2893146457502893,0
