,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,spatially_variable
gene_37,0.9548437277243348,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00042645505012974406,0.0,0.0,0.03808073115003808,1
gene_38,0.8893919213890503,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003592719102196326,0.0,0.0,0.03808073115003808,1
gene_39,0.7453532302776964,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0002877509011938974,0.0,0.0,0.03808073115003808,1
gene_40,0.9054930536371311,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0004608556182143958,0.0,0.0,0.03808073115003808,1
gene_41,0.90783070669383,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00034610346437858686,0.0,0.0,0.03808073115003808,1
gene_42,0.7825212225700675,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0002616193874211431,0.0,0.0,0.03808073115003808,1
gene_43,0.78686512464595,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00034325482856516855,0.0,0.0,0.03808073115003808,1
gene_44,0.797244198938102,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003174750624137867,0.0,0.0,0.03808073115003808,1
gene_45,0.6746172554684081,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003507430071417151,0.0,0.0,0.03808073115003808,1
gene_46,0.9275742373792875,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00046139940941821995,0.0,0.0,0.03808073115003808,1
gene_47,0.8871662672397367,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003705745091407615,0.0,0.0,0.03808073115003808,1
gene_48,0.9235689691462848,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00036875486492765174,0.0,0.0,0.03808073115003808,1
gene_49,0.5003428662936943,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00018097321417345237,0.0,0.0,0.03808073115003808,1
gene_50,-0.0023478136928991697,0.4346686764258785,0.0001401813840498191,0.36573755899950144,0.4158415841584158,8.850193569197742e-05,0.47661039081784917,0.431294291272997,0.4539755285572225,0
gene_51,-0.014037382045347983,0.12469963701788861,0.0001401813840498191,0.03275009541405962,0.04950495049504951,5.894556973348697e-05,0.3097960890987374,0.0941094695806311,0.13027618551328818,0
gene_52,0.01573975645895505,0.08641145706122566,0.0001401813840498191,0.05331637227454189,0.07920792079207921,8.787457517703892e-05,0.2625083085022961,0.13463730372359062,0.16501650165016502,0
gene_53,0.01156093255010752,0.15618953515352663,0.0001401813840498191,0.1144360612556965,0.12871287128712872,9.994622674622316e-05,0.3270927480929086,0.2119186319549935,0.2366045428072219,0
gene_54,-0.0036573194830193047,0.3916189142362461,0.0001401813840498191,0.43336546377632584,0.39603960396039606,5.6089698571663865e-05,0.47155198648959956,0.46299729035932247,0.45004500450045004,0
gene_55,0.016713564775549417,0.07416749236916886,0.0001401813840498191,0.028070904568967103,0.019801980198019802,8.731987705740039e-05,0.23520622284376236,0.08256148402637382,0.06429214350006429,0
gene_56,-0.0197124816699256,0.051431153543259764,0.0001401813840498191,0.006364288156014471,0.019801980198019802,6.047684745482869e-05,0.1836826912259277,0.02447803136928643,0.06429214350006429,0
gene_57,0.015039701336328972,0.09610622921837364,0.0001401813840498191,0.02431723074660641,0.019801980198019802,5.7819051868201476e-05,0.27616732534015415,0.07237271055537622,0.06429214350006429,0
gene_58,0.018954464623329923,0.05105537637156632,0.0001401813840498191,0.023050224255531826,0.019801980198019802,8.356426616710791e-05,0.1836826912259277,0.07053529801627531,0.06429214350006429,0
gene_59,-0.007744231650012076,0.26753487246884555,0.0001401813840498191,0.21392850618611992,0.2079207920792079,8.597167234328537e-05,0.4293445760422752,0.32535469349189206,0.3289885950620378,0
gene_60,-0.004356729737123232,0.3691238440812756,0.0001401813840498191,0.31566817024604915,0.32673267326732675,5.991455379428738e-05,0.47155198648959956,0.4082144534494918,0.4084158415841584,0
gene_61,-0.005524593838895477,0.33257516338223725,0.0001401813840498191,0.24830152568375957,0.25742574257425743,8.231214561835199e-05,0.4632006324254357,0.35270103080079485,0.3656615661566157,0
gene_62,0.0024560372641193613,0.40468590773276636,0.0001401813840498191,0.3805331196296253,0.36633663366336633,8.069643488823166e-05,0.47155198648959956,0.4354308821434298,0.4361150400754361,0
gene_63,0.007606975735297866,0.24942873656378772,0.0001401813840498191,0.17929743042479185,0.15841584158415842,7.053335458671958e-05,0.41850459154997943,0.29765229107777913,0.27695077200027696,0
gene_64,-0.024830375298135542,0.019537614235727897,0.0001401813840498191,0.00662585158272866,0.019801980198019802,9.686382334878719e-05,0.08278650099884703,0.025097922661850982,0.06429214350006429,0
gene_65,0.011520711086413782,0.15700451908459612,0.0001401813840498191,0.07685093773764473,0.07920792079207921,5.400400912975489e-05,0.3270927480929086,0.15825396686685142,0.16501650165016502,0
gene_66,0.010000083090517984,0.1898600536609909,0.0001401813840498191,0.05666398457280619,0.0594059405940594,4.6888804247917885e-05,0.3633148154276376,0.13621150137693797,0.145602795573675,0
gene_67,-0.013386364747748559,0.13635909810993146,0.0001401813840498191,0.07151421107642195,0.06930693069306931,7.335960306844559e-05,0.3270927480929086,0.1548053140934502,0.1547029702970297,0
gene_68,-0.004193403512704287,0.3743401011750066,0.0001401813840498191,0.34223480954129015,0.36633663366336633,7.678060356456804e-05,0.47155198648959956,0.4235579326006066,0.4361150400754361,0
gene_69,0.007173300808042096,0.26119682308279435,0.0001401813840498191,0.27639145164439893,0.27722772277227725,6.387546368943371e-05,0.4293445760422752,0.3749012654837056,0.378726397229887,0
gene_70,0.02138750666888857,0.03286927661585071,0.0001401813840498191,0.004141725805519636,0.009900990099009901,6.851522082407923e-05,0.13253740570907543,0.017257190856331817,0.03808073115003808,0
gene_71,-0.005135213726043787,0.344605478908122,0.0001401813840498191,0.30050735671314754,0.3069306930693069,7.263311069386229e-05,0.47077251216956556,0.3954044167278257,0.3935008885503935,0
gene_72,0.01017542371141503,0.18586927776241957,0.0001401813840498191,0.05581273723793423,0.07920792079207921,5.936569898633681e-05,0.3633148154276376,0.13546780882993745,0.16501650165016502,0
gene_73,0.0017466064636982258,0.42805919828209327,0.0001401813840498191,0.4067419065400064,0.37623762376237624,7.32561551959136e-05,0.47155198648959956,0.4440413826855965,0.4415934551201599,0
gene_74,-0.0017464568856655877,0.4547341550082858,0.0001401813840498191,0.45504054006589667,0.49504950495049505,6.834864270708366e-05,0.485827088684066,0.4779837605734209,0.49904183966783777,0
gene_75,-0.02328118941373179,0.02664592521471255,0.0001401813840498191,0.0026753136683780377,0.009900990099009901,7.081430704705194e-05,0.10920461153570718,0.011336074866008634,0.03808073115003808,0
gene_76,0.0020764590325005904,0.4171550115988516,0.0001401813840498191,0.4893091423411856,0.48514851485148514,7.817413807930091e-05,0.47155198648959956,0.49860238232769205,0.49303710858890765,0
gene_77,0.010026253126241547,0.1892610978321958,0.0001401813840498191,0.17911055791684327,0.1485148514851485,9.587677452066545e-05,0.3633148154276376,0.29765229107777913,0.2633242047609016,0
gene_78,0.007325937049011019,0.2570226344711475,0.0001401813840498191,0.20877649974154067,0.2376237623762376,8.126505469163818e-05,0.42553416303170116,0.32218595639126646,0.3474031613687684,0
gene_79,-0.0071989050704288505,0.2829071128789481,0.0001401813840498191,0.16968622130518318,0.18811881188118812,5.491248596286048e-05,0.43387488062215185,0.2925624505261779,0.3156355904046781,0
gene_80,-0.007724178342093067,0.2680926108487649,0.0001401813840498191,0.24240728065355582,0.26732673267326734,7.137818071702974e-05,0.4293445760422752,0.34889053556494093,0.3692358186094853,0
gene_81,0.0017432876932301454,0.4281692037325564,0.0001401813840498191,0.44024665087277004,0.44554455445544555,7.641794804302346e-05,0.47155198648959956,0.46834750092847877,0.473983568569623,0
gene_82,-0.0041802564852852185,0.37476100308084803,0.0001401813840498191,0.2620220075832045,0.2376237623762376,7.038228314472096e-05,0.47155198648959956,0.35992034008681933,0.3474031613687684,0
gene_83,-0.009462969727555197,0.2220013634871047,0.0001401813840498191,0.09795971413177867,0.10891089108910891,6.726500703797144e-05,0.39737277963020345,0.1869460193354555,0.20944402132520942,0
gene_84,-0.0038157665615322824,0.3864879022387558,0.0001401813840498191,0.2862201420448218,0.3069306930693069,8.280955141324181e-05,0.47155198648959956,0.38470449199572826,0.3935008885503935,0
gene_85,0.006937816774780212,0.26770432247040665,0.0001401813840498191,0.1544717630671012,0.2079207920792079,6.523625286060189e-05,0.4293445760422752,0.2700555298375895,0.3289885950620378,0
gene_86,-0.011761366735951406,0.16863437582609897,0.0001401813840498191,0.06007474530036009,0.0891089108910891,6.157457865905366e-05,0.3455622455452848,0.14036155444009368,0.18111567254286404,0
gene_87,0.001925844532061417,0.42212661661050244,0.0001401813840498191,0.36152072643328137,0.3465346534653465,6.985689744558096e-05,0.47155198648959956,0.431294291272997,0.4246748204232188,0
gene_88,0.012231016936491432,0.14302240215160467,0.0001401813840498191,0.06519763913257237,0.0594059405940594,7.513875660480386e-05,0.3270927480929086,0.14817645257402812,0.145602795573675,0
gene_89,-0.0045190519371140075,0.3639634209462963,0.0001401813840498191,0.3173914106688105,0.2871287128712871,6.46962518152724e-05,0.47155198648959956,0.4082144534494918,0.388011774150388,0
gene_90,5.587610655907881e-05,0.4846376798906441,0.0001401813840498191,0.483359007971048,0.48514851485148514,7.677306122904999e-05,0.49152434508343307,0.49783576033320226,0.49303710858890765,0
gene_91,-0.0035920626764652836,0.3937376844250716,0.0001401813840498191,0.3469812033219738,0.36633663366336633,6.240445553579472e-05,0.47155198648959956,0.42522206289457576,0.4361150400754361,0
gene_92,0.00323223295808326,0.3794998728905995,0.0001401813840498191,0.3747812042032379,0.40594059405940597,0.0001054491358475521,0.47155198648959956,0.43377454190189574,0.4539755285572225,0
gene_93,0.013372444845049953,0.1223652073029613,0.0001401813840498191,0.07696566329665666,0.06930693069306931,7.675584430523389e-05,0.3097960890987374,0.15825396686685142,0.1547029702970297,0
gene_94,0.0025371902952213243,0.40203209457570666,0.0001401813840498191,0.368481266977553,0.3465346534653465,7.154408867386185e-05,0.47155198648959956,0.4323914988930017,0.4246748204232188,0
gene_95,0.01190299479809693,0.14937134151915532,0.0001401813840498191,0.11140743234551809,0.1485148514851485,8.874476806261517e-05,0.3270927480929086,0.20784968721178745,0.2633242047609016,0
gene_96,-0.0006859795049421291,0.490370261825513,0.0001401813840498191,0.490624744210449,0.4752475247524752,5.728372326333231e-05,0.49233962030674,0.49860238232769205,0.4909581867277637,0
gene_97,-0.002652819969733193,0.4245521893116059,0.0001401813840498191,0.4015544498052403,0.36633663366336633,6.525436044385922e-05,0.47155198648959956,0.4425975743837177,0.4361150400754361,0
gene_98,0.0204396489343514,0.03919157238096005,0.0001401813840498191,0.009267027965502828,0.0297029702970297,6.780363169271176e-05,0.15552211262285734,0.032630380160221226,0.08840169731258839,0
gene_99,-0.0009444079549991936,0.4816680474263937,0.0001401813840498191,0.49931795549409275,0.45544554455445546,5.436961915141158e-05,0.49152434508343307,0.49931795549409275,0.4784091854563608,0
gene_100,0.008823532219939558,0.2179781412509899,0.0001401813840498191,0.14902030247518372,0.16831683168316833,7.425922757333243e-05,0.39488793704889474,0.2623596874563094,0.2902014339364971,0
gene_101,-0.006739642886263176,0.2961737364667417,0.0001401813840498191,0.20172258448792058,0.19801980198019803,6.992564259456017e-05,0.43970064190805574,0.317503421682232,0.32146071750032146,0
gene_102,0.005318616369582637,0.31454359742754845,0.0001401813840498191,0.23617752710510675,0.22772277227722773,7.031022907793495e-05,0.4519304560740639,0.34731989280162756,0.34295598234522245,0
gene_103,-0.011329052585155343,0.17798738680793835,0.0001401813840498191,0.09435757008563744,0.0891089108910891,6.608008595783474e-05,0.3565666492081426,0.182863507917902,0.18111567254286404,0
gene_104,-0.007672673947971812,0.2695277683916313,0.0001401813840498191,0.20459794022373778,0.22772277227722773,9.115453543524175e-05,0.4293445760422752,0.3176986649436922,0.34295598234522245,0
gene_105,0.006202514992527923,0.2885359826319591,0.0001401813840498191,0.17130712763061173,0.16831683168316833,5.966783852055879e-05,0.4371757312605441,0.29333412265515707,0.2902014339364971,0
gene_106,0.0036374744344632496,0.36654367731783777,0.0001401813840498191,0.2604803441459639,0.2376237623762376,6.158413080269215e-05,0.47155198648959956,0.359779480864591,0.3474031613687684,0
gene_107,-0.008660176784080369,0.24269897861133222,0.0001401813840498191,0.17880970137845048,0.2079207920792079,8.207412995356478e-05,0.4127533649852589,0.29765229107777913,0.3289885950620378,0
gene_108,-0.0012918513836233585,0.46998287921768184,0.0001401813840498191,0.4927876809552097,0.4752475247524752,6.466051659708464e-05,0.49152434508343307,0.4987729564323985,0.4909581867277637,0
gene_109,-0.010777858788937554,0.1903769632840821,0.0001401813840498191,0.06606730986244563,0.06930693069306931,5.774724291885848e-05,0.3633148154276376,0.14880024743794062,0.1547029702970297,0
gene_110,-0.006896761287516183,0.2916030378718856,0.0001401813840498191,0.23461270761080244,0.24752475247524752,5.398885201727584e-05,0.43916120161428546,0.34706021835917517,0.3597743495279761,0
gene_111,-0.03183954735665179,0.00396079612138318,0.0001401813840498191,5.576604524853154e-05,0.009900990099009901,6.540607818987686e-05,0.019042289045111446,0.0002630473832477903,0.03808073115003808,0
gene_112,0.004633748390398116,0.33535725787601545,0.0001401813840498191,0.24729742147062772,0.22772277227722773,7.810639977574631e-05,0.4632006324254357,0.35270103080079485,0.34295598234522245,0
gene_113,-0.028919035246726992,0.008004177581936778,0.0001401813840498191,5.066349102014159e-05,0.009900990099009901,5.530658160132415e-05,0.03775555463177725,0.00024357447605837304,0.03808073115003808,0
gene_114,0.008636823717475648,0.22265112244677554,0.0001401813840498191,0.1028255650575618,0.10891089108910891,5.804613960943976e-05,0.39737277963020345,0.1947453883665943,0.20944402132520942,0
gene_115,-0.014037814617452803,0.12469212887574899,0.0001401813840498191,0.038122276014459014,0.06930693069306931,6.099177256899613e-05,0.3097960890987374,0.10473152751225004,0.1547029702970297,0
gene_116,0.008578667568162186,0.22411824771143474,0.0001401813840498191,0.15769743053340568,0.19801980198019803,6.313335874876777e-05,0.39737277963020345,0.2737802613427182,0.32146071750032146,0
gene_117,-0.005442012702197732,0.3351127465171121,0.0001401813840498191,0.23892216565011498,0.25742574257425743,6.737210420596915e-05,0.4632006324254357,0.34889053556494093,0.3656615661566157,0
gene_118,0.014426476286586182,0.10523601740764998,0.0001401813840498191,0.06070083952032035,0.06930693069306931,8.443933431390843e-05,0.29232227057680554,0.14051120259333413,0.1547029702970297,0
gene_119,0.006585422047211677,0.2775928572042,0.0001401813840498191,0.20132090406802594,0.2376237623762376,8.016234610883218e-05,0.4310448093232919,0.317503421682232,0.3474031613687684,0
gene_120,-0.017458546899824734,0.07482571233305571,0.0001401813840498191,0.004995947203903599,0.009900990099009901,5.803229389129048e-05,0.23520622284376236,0.01982518731707777,0.03808073115003808,0
gene_121,-0.0019343068555369932,0.44845127960612247,0.0001401813840498191,0.3366154219691567,0.3564356435643564,8.851879188814524e-05,0.48292823938009405,0.42046924475176306,0.4346776141028737,0
gene_122,0.00020719850682363681,0.47954405161951874,0.0001401813840498191,0.4797832228540144,0.46534653465346537,7.395471799046047e-05,0.49152434508343307,0.49783576033320226,0.48473597359735976,0
gene_123,0.008036017637905221,0.23806964429736188,0.0001401813840498191,0.13852730476491604,0.12871287128712872,8.906389042461814e-05,0.4127533649852589,0.24914982871387775,0.2366045428072219,0
gene_124,2.652274365426471e-05,0.4856260529424319,0.0001401813840498191,0.43228918199403377,0.43564356435643564,5.8057305399360155e-05,0.49152434508343307,0.46299729035932247,0.46742871712063905,0
gene_125,-0.004697097961472492,0.3583313856976128,0.0001401813840498191,0.25676401950371164,0.26732673267326734,6.274477839370601e-05,0.47155198648959956,0.35758571976006337,0.3692358186094853,0
gene_126,-0.0026289826735959596,0.42534112968831755,0.0001401813840498191,0.32911646607298867,0.31683168316831684,7.657833517428703e-05,0.47155198648959956,0.4155510935265008,0.3980297527240161,0
gene_127,0.013277436166043963,0.12400022335130889,0.0001401813840498191,0.06373431732508361,0.10891089108910891,7.878910938321144e-05,0.3097960890987374,0.1461796268923936,0.20944402132520942,0
gene_128,0.018740476618217386,0.052978855250934265,0.0001401813840498191,0.019472067572098184,0.039603960396039604,8.377320553606867e-05,0.1865452649680784,0.06241047298749418,0.1112470797641562,0
gene_129,-0.004366507826327729,0.3688123071928242,0.0001401813840498191,0.33633636809729384,0.36633663366336633,7.181495353507505e-05,0.47155198648959956,0.42046924475176306,0.4361150400754361,0
gene_130,0.03787027183020046,0.0006138858930548885,0.0001401813840498191,4.276202904829329e-05,0.009900990099009901,8.688035280783767e-05,0.003009244573798473,0.00020961778945241812,0.03808073115003808,0
gene_131,0.0022910794640361443,0.4100936605568315,0.0001401813840498191,0.37012712305240947,0.39603960396039606,7.15404110360487e-05,0.47155198648959956,0.4323914988930017,0.45004500450045004,0
gene_132,0.0056349355811730305,0.3051208134040365,0.0001401813840498191,0.2958970487350837,0.31683168316831684,8.250183257623136e-05,0.4487070785353478,0.39330782495517147,0.3980297527240161,0
gene_133,-0.0001098672666264412,0.49021957687980544,0.0001401813840498191,0.4956389198488742,0.49504950495049505,6.910411053861063e-05,0.49233962030674,0.49931795549409275,0.49904183966783777,0
gene_134,-0.007592757330049584,0.27176222105064873,0.0001401813840498191,0.22386102141006486,0.25742574257425743,6.371402379982635e-05,0.4293445760422752,0.3351212895360252,0.3656615661566157,0
gene_135,0.009035594499912335,0.21273982794438218,0.0001401813840498191,0.20006026332199178,0.18811881188118812,9.759897581068383e-05,0.3943025502540146,0.317503421682232,0.3156355904046781,0
gene_136,0.01239260146714312,0.13996291526441906,0.0001401813840498191,0.050901716873177794,0.04950495049504951,6.433957987570218e-05,0.3270927480929086,0.12985131855402499,0.13027618551328818,0
gene_137,0.011566650124337637,0.15607390997236337,0.0001401813840498191,0.0772279358310235,0.0891089108910891,5.905146946255155e-05,0.3270927480929086,0.15825396686685142,0.18111567254286404,0
gene_138,0.0023167632968213166,0.40925052395280237,0.0001401813840498191,0.38029606322459286,0.39603960396039606,6.90204351972808e-05,0.47155198648959956,0.4354308821434298,0.45004500450045004,0
gene_139,-0.0008786950815637005,0.4838801725472744,0.0001401813840498191,0.4858877020852054,0.48514851485148514,9.71727430754798e-05,0.49152434508343307,0.49783576033320226,0.49303710858890765,0
gene_140,-0.01742173865787455,0.07526599131000396,0.0001401813840498191,0.022035489094590303,0.039603960396039604,7.3163436090428e-05,0.23520622284376236,0.06973256042591867,0.1112470797641562,0
gene_141,0.003909966983440446,0.3579153862379103,0.0001401813840498191,0.24076028158871865,0.22772277227722773,6.0003942858367215e-05,0.47155198648959956,0.34889053556494093,0.34295598234522245,0
gene_142,-0.0031720514990308587,0.4074474730222135,0.0001401813840498191,0.3086824999816258,0.37623762376237624,6.749491606395377e-05,0.47155198648959956,0.4040346858398243,0.4415934551201599,0
gene_143,-0.001885302231147038,0.4500891191022477,0.0001401813840498191,0.3630590390884934,0.42574257425742573,6.602378804809073e-05,0.48292823938009405,0.431294291272997,0.4607603617504607,0
gene_144,-0.01244948689112259,0.15441147779732756,0.0001401813840498191,0.08497260243192484,0.1188118811881188,6.72155696374778e-05,0.3270927480929086,0.16859643339667627,0.22166395744052014,0
gene_145,-0.006703231888481874,0.2972376339298457,0.0001401813840498191,0.20193217618989956,0.21782178217821782,8.520882294560434e-05,0.43970064190805574,0.317503421682232,0.33823258102207737,0
gene_146,-0.016484541982405142,0.08715275842276232,0.0001401813840498191,0.024133351671831088,0.019801980198019802,6.478603654398844e-05,0.2625083085022961,0.07237271055537622,0.06429214350006429,0
gene_147,-0.009676255071105843,0.21667682900824908,0.0001401813840498191,0.2036075346875053,0.22772277227722773,7.860795243806417e-05,0.39488793704889474,0.3176986649436922,0.34295598234522245,0
gene_148,-0.0003042287232305349,0.4967676330568078,0.0001401813840498191,0.4849242769847325,0.504950495049505,5.7364827284984544e-05,0.4967676330568078,0.49783576033320226,0.504950495049505,0
gene_149,-0.010872246591833326,0.18821855884367522,0.0001401813840498191,0.06975797101722735,0.06930693069306931,5.270992802580677e-05,0.3633148154276376,0.1548053140934502,0.1547029702970297,0
gene_150,0.013505221056669892,0.12010568587313464,0.0001401813840498191,0.042649429293725505,0.0594059405940594,7.192125764137878e-05,0.3097960890987374,0.11342933322799337,0.145602795573675,0
gene_151,0.011673496741831652,0.15392355373577082,0.0001401813840498191,0.105478202408688,0.1188118811881188,7.253110492578205e-05,0.3270927480929086,0.1982672977606917,0.22166395744052014,0
gene_152,0.015324069428046627,0.09207585743795299,0.0001401813840498191,0.018444246255565733,0.019801980198019802,5.98402931349259e-05,0.2708113454057441,0.05988391641417446,0.06429214350006429,0
gene_153,0.002185089192133763,0.41357741594908937,0.0001401813840498191,0.3747070703543066,0.38613861386138615,6.003897414669149e-05,0.47155198648959956,0.43377454190189574,0.44691969196919695,0
gene_154,-0.014581301610241957,0.11550726447271042,0.0001401813840498191,0.057863624596401944,0.07920792079207921,7.455169207826258e-05,0.3072001714699745,0.13777053475333798,0.16501650165016502,0
gene_155,-0.0062747822347674065,0.3098855182694796,0.0001401813840498191,0.19464066944310426,0.21782178217821782,5.8839634369988685e-05,0.4519304560740639,0.317503421682232,0.33823258102207737,0
gene_156,-0.0026959053102382237,0.42312696724695115,0.0001401813840498191,0.33805727278041753,0.3069306930693069,7.094997968788991e-05,0.47155198648959956,0.42046924475176306,0.3935008885503935,0
gene_157,0.013210710147365645,0.12515761999588992,0.0001401813840498191,0.04966675609690685,0.0594059405940594,6.663180327802571e-05,0.3097960890987374,0.12800710334254342,0.145602795573675,0
gene_158,-0.0038932778500983573,0.3839849936882487,0.0001401813840498191,0.3457239015005247,0.2871287128712871,6.302435094382685e-05,0.47155198648959956,0.42522206289457576,0.388011774150388,0
gene_159,-0.002005401427044546,0.44607671526634207,0.0001401813840498191,0.4460543120143399,0.42574257425742573,6.277070381608306e-05,0.48292823938009405,0.4705214261754641,0.4607603617504607,0
gene_160,0.019635080214755976,0.04530478005831329,0.0001401813840498191,0.007378360682492202,0.019801980198019802,6.0044274398073744e-05,0.16904768678475107,0.02712632603857427,0.06429214350006429,0
gene_161,-0.00350486499770173,0.39657374209711904,0.0001401813840498191,0.3219547563948318,0.3069306930693069,8.453719056611877e-05,0.47155198648959956,0.41062056267918023,0.3935008885503935,0
