,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh,spatially_variable
gene_18,0.5946195087472893,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0002521802441769313,0.0,0.0,0.03640069889341875,1
gene_19,0.8997680626165383,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0002679605614365755,0.0,0.0,0.03640069889341875,1
gene_20,0.528986693138416,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00018134269744010073,0.0,0.0,0.03640069889341875,1
gene_21,0.6129271640482611,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0001941055728711638,0.0,0.0,0.03640069889341875,1
gene_22,0.7645319782113636,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00031404728974616074,0.0,0.0,0.03640069889341875,1
gene_23,0.7343293725280959,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00024021022727970382,0.0,0.0,0.03640069889341875,1
gene_24,0.7148286707505167,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0002075299635426579,0.0,0.0,0.03640069889341875,1
gene_25,0.5658936721484759,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00021633681662300657,0.0,0.0,0.03640069889341875,1
gene_26,0.679233414778208,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00024932049203283383,0.0,0.0,0.03640069889341875,1
gene_27,0.9593924072761548,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00037821019388330034,0.0,0.0,0.03640069889341875,1
gene_28,0.5298232513832707,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00018939783470564,0.0,0.0,0.03640069889341875,1
gene_29,0.8953958039646647,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00035851182651898265,0.0,0.0,0.03640069889341875,1
gene_30,0.909544187573536,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003801324222410182,0.0,0.0,0.03640069889341875,1
gene_31,0.8919296054258316,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00027916465449958456,0.0,0.0,0.03640069889341875,1
gene_32,0.8935264935670011,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00030934431081330036,0.0,0.0,0.03640069889341875,1
gene_33,0.7466392539777992,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00031218682033327553,0.0,0.0,0.03640069889341875,1
gene_34,0.8802634985024421,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0004246424036341303,0.0,0.0,0.03640069889341875,1
gene_35,0.7237079745001492,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00025744948800193973,0.0,0.0,0.03640069889341875,1
gene_36,0.9193817268530117,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003067054015691627,0.0,0.0,0.03640069889341875,1
gene_37,0.9448310729811094,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00036759414219519323,0.0,0.0,0.03640069889341875,1
gene_38,0.7862497053888883,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003227785358494646,0.0,0.0,0.03640069889341875,1
gene_39,0.6285346158326794,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00020923809185054574,0.0,0.0,0.03640069889341875,1
gene_40,0.6247349781800584,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0002918677647880245,0.0,0.0,0.03640069889341875,1
gene_41,0.7652307437606575,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00033741003666466063,0.0,0.0,0.03640069889341875,1
gene_42,0.8757102516947047,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00033476265244179265,0.0,0.0,0.03640069889341875,1
gene_43,0.5670974387897723,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00015945632630454123,0.0,0.0,0.03640069889341875,1
gene_44,0.8091675875256186,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00036875727713713523,0.0,0.0,0.03640069889341875,1
gene_45,0.9141985458771862,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00025155024787043437,0.0,0.0,0.03640069889341875,1
gene_46,0.8934923225003255,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003365941604009599,0.0,0.0,0.03640069889341875,1
gene_47,0.8576701962164763,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.00028664355860873305,0.0,0.0,0.03640069889341875,1
gene_48,0.8233319360788169,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.000313269316181855,0.0,0.0,0.03640069889341875,1
gene_49,0.9082994218623249,0.0,0.0001401813840498191,0.0,0.009900990099009901,0.0003827055548505285,0.0,0.0,0.03640069889341875,1
gene_50,0.004924079489244769,0.326467295500005,0.0001401813840498191,0.275891364054649,0.2871287128712871,6.059822055838097e-05,0.44117202094595265,0.3611143508568704,0.3643765391767603,0
gene_51,0.0031390768077772,0.3824980527686275,0.0001401813840498191,0.2965636787212733,0.3069306930693069,6.101050826579624e-05,0.4649067237681118,0.38216968907380583,0.3855913229513906,0
gene_52,-0.02089764980885369,0.04170511353303176,0.0001401813840498191,0.009688308998454902,0.0297029702970297,7.351636113261072e-05,0.14684899131349213,0.033179140405667475,0.08438343834383438,0
gene_53,-0.0013871326934696197,0.46678247630429415,0.0001401813840498191,0.4476083379219322,0.4752475247524752,7.283342109992907e-05,0.4887749801265981,0.4741597395004543,0.4869339392955689,0
gene_54,0.010846151330905326,0.17108873304511252,0.0001401813840498191,0.12189874650059962,0.1485148514851485,8.87055113964005e-05,0.35943011143931203,0.23643600863286507,0.2671130422394757,0
gene_55,0.0015175421171338738,0.43566453241664516,0.0001401813840498191,0.48166471369579966,0.4752475247524752,8.143373431816113e-05,0.47888357359372347,0.49107144652605544,0.4869339392955689,0
gene_56,-0.008024508323216783,0.25980132959616564,0.0001401813840498191,0.14643867286474754,0.18811881188118812,6.186764923506069e-05,0.41184280174270826,0.2633789080301215,0.29765634791327233,0
gene_57,0.01195563370109564,0.14834002431876392,0.0001401813840498191,0.07668298339223512,0.1188118811881188,7.87534730226592e-05,0.34752833398316274,0.17116737364338194,0.23205445544554454,0
gene_58,0.021354248319268333,0.033075934826305664,0.0001401813840498191,0.002337571086888257,0.009900990099009901,5.745176483235082e-05,0.12682923952069475,0.009580209372492857,0.03640069889341875,0
gene_59,0.008808511509952729,0.21835197849276855,0.0001401813840498191,0.10155347672192128,0.0891089108910891,7.082172637838262e-05,0.39337367871242573,0.20640950553236032,0.1904036557501904,0
gene_60,-0.009649309439065711,0.21734540553336718,0.0001401813840498191,0.13936986078799457,0.10891089108910891,7.353524266714694e-05,0.39337367871242573,0.25432456348174187,0.22317805551046907,0
gene_61,-0.02298855705208778,0.028206435150846015,0.0001401813840498191,0.0015426963440932453,0.009900990099009901,5.9204991323406004e-05,0.11373562560825005,0.006536848915649345,0.03640069889341875,0
gene_62,-0.007719858672811946,0.26821282945882957,0.0001401813840498191,0.2079567204910711,0.24752475247524752,7.649418549901664e-05,0.41390868743646536,0.3065084657698224,0.3363108049935428,0
gene_63,-0.012443135746961412,0.1545390145482311,0.0001401813840498191,0.05309557260296479,0.039603960396039604,6.197304656489091e-05,0.34752833398316274,0.13202803389085271,0.10532968190436065,0
gene_64,0.002178155183001856,0.4138055677940944,0.0001401813840498191,0.3693812028798814,0.42574257425742573,4.761549560897928e-05,0.4769254613834089,0.43238629874181367,0.46276366767111493,0
gene_65,-0.004573356777979033,0.3622424421629099,0.0001401813840498191,0.22857596236249844,0.22772277227722773,6.585092598476921e-05,0.457376820912765,0.3192401708973442,0.330992401565738,0
gene_66,0.02108168640568139,0.03481020413671865,0.0001401813840498191,0.0027591521286242093,0.009900990099009901,6.664981054754444e-05,0.12797869167911266,0.011085094857015284,0.03640069889341875,0
gene_67,0.0020883480671085013,0.41676312129731397,0.0001401813840498191,0.4284499816546241,0.40594059405940597,8.811451198442734e-05,0.4769254613834089,0.46774015464478613,0.45509035208453585,0
gene_68,-0.008625683236400662,0.2436111060753291,0.0001401813840498191,0.16048430641337091,0.19801980198019803,7.28409249533422e-05,0.4059858365582877,0.2649335900277557,0.3037113527303651,0
gene_69,2.6594544802506304e-05,0.4856236351766893,0.0001401813840498191,0.4786202357998841,0.49504950495049505,7.522432254076532e-05,0.4893261909117674,0.49107144652605544,0.4970376555727862,0
gene_70,-0.004412987386621218,0.3673326169562512,0.0001401813840498191,0.3742944016554818,0.39603960396039606,8.739277860524333e-05,0.459165771195314,0.4352260484366067,0.45417385775274777,0
gene_71,-0.004260440144254658,0.37219626209699397,0.0001401813840498191,0.28346632174411024,0.27722772277227725,5.1327631035204096e-05,0.46293067424999246,0.3690967731043102,0.35910326783973734,0
gene_72,0.016113985052219535,0.08153857057100222,0.0001401813840498191,0.040072847518071275,0.06930693069306931,7.716731318332063e-05,0.2466509124528168,0.10772270838191203,0.16043270993766046,0
gene_73,-0.0008033050624384656,0.4864186714126276,0.0001401813840498191,0.45102638611487933,0.42574257425742573,5.6906497269861986e-05,0.4893261909117674,0.4741597395004543,0.46276366767111493,0
gene_74,-0.019163294673188797,0.05651179644771878,0.0001401813840498191,0.008274626657843943,0.009900990099009901,6.1262711863693e-05,0.1845717155564643,0.029552238063728364,0.03640069889341875,0
gene_75,-0.0007989238037169068,0.4865662131048033,0.0001401813840498191,0.3942168441493279,0.42574257425742573,7.364512106970524e-05,0.4893261909117674,0.44797368653332714,0.46276366767111493,0
gene_76,0.0013700934055960814,0.4405728877062256,0.0001401813840498191,0.4518818692208294,0.45544554455445546,5.945670374953736e-05,0.47888357359372347,0.4741597395004543,0.4744224422442245,0
gene_77,-0.00811610902297051,0.2572990782871377,0.0001401813840498191,0.0956342682986644,0.0594059405940594,6.541666419689011e-05,0.41184280174270826,0.19792603579637483,0.1485148514851485,0
gene_78,0.006543107720412275,0.27879213150425164,0.0001401813840498191,0.2687344530924608,0.2871287128712871,8.044525298827763e-05,0.424988005341847,0.3554688532969058,0.3643765391767603,0
gene_79,-0.003693657796926805,0.3904404627689486,0.0001401813840498191,0.32032454553830747,0.31683168316831684,6.911162138081858e-05,0.4670340463743405,0.40241777077676816,0.3940692576720358,0
gene_80,-0.0017112160090175196,0.45591414081898285,0.0001401813840498191,0.43331681029104757,0.40594059405940597,7.447435859301718e-05,0.4887749801265981,0.4686452892670655,0.45509035208453585,0
gene_81,0.009340354840748754,0.20534186884767203,0.0001401813840498191,0.14429526575043172,0.10891089108910891,7.125705050141028e-05,0.3912805205755706,0.2614044669391879,0.22317805551046907,0
gene_82,0.00048449358674316687,0.4702193468753889,0.0001401813840498191,0.4532967109624343,0.39603960396039606,6.186480368784825e-05,0.4887749801265981,0.4741597395004543,0.45417385775274777,0
gene_83,-0.00013231444802308605,0.4909757234840394,0.0001401813840498191,0.4775275495098754,0.44554455445544555,7.416622140431209e-05,0.4909757234840394,0.49107144652605544,0.46800898577252686,0
gene_84,0.01584048644409159,0.08507891444574012,0.0001401813840498191,0.048229081577929156,0.06930693069306931,9.158923553701945e-05,0.2502321013110003,0.1243017566441473,0.16043270993766046,0
gene_85,0.0004559334978130025,0.4711790808420405,0.0001401813840498191,0.4386519907539733,0.43564356435643564,6.667608087829977e-05,0.4887749801265981,0.4686452892670655,0.4654311585004654,0
gene_86,-0.004603126697257464,0.36130017911059253,0.0001401813840498191,0.3011270878708519,0.26732673267326734,6.783705445316747e-05,0.457376820912765,0.38606036906519475,0.34808168316831684,0
gene_87,-0.002487176365381936,0.4300405536603538,0.0001401813840498191,0.47572040660697645,0.504950495049505,8.827845923257731e-05,0.47888357359372347,0.49107144652605544,0.504950495049505,0
gene_88,0.011798455864638438,0.15143366090062527,0.0001401813840498191,0.11210626121974232,0.1188118811881188,8.085088007945537e-05,0.34752833398316274,0.2224330579756792,0.23205445544554454,0
gene_89,0.03077262296020222,0.004233262642874935,0.0001401813840498191,8.780842348643514e-05,0.009900990099009901,6.833346075369751e-05,0.019968220013561015,0.00041419067682280726,0.03640069889341875,0
gene_90,0.006346250831595342,0.28440437628644943,0.0001401813840498191,0.1594894585411024,0.16831683168316833,7.16941311802946e-05,0.42575505432103206,0.2649335900277557,0.2786702511310734,0
gene_91,0.008368155757827395,0.22947456926196874,0.0001401813840498191,0.18248009592088965,0.2376237623762376,6.560624191024358e-05,0.40033528203561186,0.2851568008646331,0.33562678301728477,0
gene_92,0.021617284158755395,0.031470404150328646,0.0001401813840498191,0.006866901679525639,0.019801980198019802,8.069959509821053e-05,0.1248825561520978,0.02562276746091656,0.06429214350006429,0
gene_93,-0.00219492421687173,0.43975630834869556,0.0001401813840498191,0.39271580686865465,0.36633663366336633,6.653669825602912e-05,0.47888357359372347,0.44797368653332714,0.4361150400754361,0
gene_94,0.008730907897311393,0.22028926007895844,0.0001401813840498191,0.11451507918916537,0.12871287128712872,6.855326426845882e-05,0.39337367871242573,0.22542338423064048,0.24377437743774377,0
gene_95,0.00013550743339326197,0.48195686290300443,0.0001401813840498191,0.489177623419626,0.44554455445544555,7.039210068073599e-05,0.4893261909117674,0.49312260425365523,0.46800898577252686,0
gene_96,0.0030057175070510394,0.386802394175069,0.0001401813840498191,0.360338573194377,0.32673267326732675,8.468859663069125e-05,0.4649067237681118,0.426941437434096,0.4023801394917817,0
gene_97,-0.013483455820143458,0.13457444241925526,0.0001401813840498191,0.06148618631219986,0.07920792079207921,6.245037451104272e-05,0.3364361060481381,0.14780333248124966,0.1737015806843842,0
gene_98,-0.011834986503113463,0.1670736900631385,0.0001401813840498191,0.06316153462382561,0.06930693069306931,5.7711941547522244e-05,0.3569950642374754,0.15038460624720384,0.16043270993766046,0
gene_99,0.021319539116358577,0.03329274867006027,0.0001401813840498191,0.014238645097506053,0.0297029702970297,9.35576818119073e-05,0.12682923952069475,0.045636683004827094,0.08438343834383438,0
gene_100,-0.012248907119469563,0.1584729202963222,0.0001401813840498191,0.12200098045455837,0.15841584158415842,9.166583025296064e-05,0.34752833398316274,0.23643600863286507,0.27313076135199726,0
gene_101,0.0018287559407102376,0.4253380380131696,0.0001401813840498191,0.4231307759958519,0.43564356435643564,6.732525032999818e-05,0.478744639622996,0.463959184205978,0.4654311585004654,0
gene_102,-0.004784067518060267,0.3555913991320249,0.0001401813840498191,0.33508954798501955,0.32673267326732675,8.735339076553807e-05,0.45356045807656237,0.4106489558639946,0.4023801394917817,0
gene_103,-0.00779625067457827,0.266090810859571,0.0001401813840498191,0.13140916132194896,0.1188118811881188,5.275335830602539e-05,0.4137525210802112,0.24516634574990476,0.23205445544554454,0
gene_104,0.01647421580479228,0.07704650556565118,0.0001401813840498191,0.03295950809037296,0.009900990099009901,7.018154323213561e-05,0.24077032989265992,0.09054809914937625,0.03640069889341875,0
gene_105,0.005189469003477266,0.318426225678915,0.0001401813840498191,0.30989224409406957,0.37623762376237624,7.748917291044372e-05,0.43807197630019995,0.3932642691549106,0.4395299343018414,0
gene_106,-0.015493784877525533,0.10118673444676934,0.0001401813840498191,0.0533393256919045,0.039603960396039604,8.816687374315204e-05,0.2779855341944213,0.13202803389085271,0.10532968190436065,0
gene_107,0.01148011248740018,0.15782997641614138,0.0001401813840498191,0.09372107869424517,0.0891089108910891,8.797699246466834e-05,0.34752833398316274,0.19792603579637483,0.1904036557501904,0
gene_108,0.019522516425290883,0.046218160694074584,0.0001401813840498191,0.010836600365422555,0.0297029702970297,7.267023611547685e-05,0.15614243477727902,0.035646711728363666,0.08438343834383438,0
gene_109,0.0019994796793861495,0.4196944060173998,0.0001401813840498191,0.41436913425429,0.4158415841584158,7.154077125372757e-05,0.4769254613834089,0.4624655516230915,0.46204620462046203,0
gene_110,0.0015910699658731702,0.4332205458178443,0.0001401813840498191,0.4104278801955862,0.42574257425742573,6.991495053699938e-05,0.47888357359372347,0.4614584522756991,0.46276366767111493,0
gene_111,-0.007783059637332895,0.266456623575656,0.0001401813840498191,0.15776369643134547,0.15841584158415842,7.249403066592646e-05,0.4137525210802112,0.2649335900277557,0.27313076135199726,0
gene_112,-0.0029918196831977867,0.413366519744702,0.0001401813840498191,0.3544659701217774,0.37623762376237624,8.333295095304387e-05,0.4769254613834089,0.426941437434096,0.4395299343018414,0
gene_113,0.00887343176860901,0.21673888774976646,0.0001401813840498191,0.12666165792926476,0.16831683168316833,7.11832434033731e-05,0.39337367871242573,0.24097149903180418,0.2786702511310734,0
gene_114,0.006480775497784667,0.28056333406961786,0.0001401813840498191,0.19876352042839796,0.21782178217821782,6.664177704786167e-05,0.4250959607115422,0.29934265124758724,0.32413955681282414,0
gene_115,-0.014499360944122922,0.11686040175461981,0.0001401813840498191,0.03001932847125355,0.019801980198019802,6.240429434537309e-05,0.2951020246328783,0.08528218315697032,0.06429214350006429,0
gene_116,-0.012396899418087791,0.15546958003958633,0.0001401813840498191,0.06511263774076906,0.0594059405940594,6.83853994630387e-05,0.34752833398316274,0.15356754184143645,0.1485148514851485,0
gene_117,-0.016886910090466663,0.08188810293433518,0.0001401813840498191,0.03077420868005053,0.039603960396039604,8.601655915985072e-05,0.2466509124528168,0.08548391300014037,0.10532968190436065,0
gene_118,0.00228598381266036,0.4102609877230511,0.0001401813840498191,0.4029553879741342,0.36633663366336633,7.685163559193747e-05,0.4769254613834089,0.4558318868485681,0.4361150400754361,0
gene_119,0.03330090507600748,0.002210715830207488,0.0001401813840498191,5.9741434081939104e-05,0.009900990099009901,7.901008015376267e-05,0.010628441491382154,0.0002872184330862457,0.03640069889341875,0
gene_120,-0.0007750893242200958,0.4873688861481203,0.0001401813840498191,0.4384109538676333,0.44554455445544555,6.467007185455153e-05,0.4893261909117674,0.4686452892670655,0.46800898577252686,0
gene_121,0.015943131020157406,0.08373694732880899,0.0001401813840498191,0.05904880119993805,0.07920792079207921,9.284277829344205e-05,0.24921710514526482,0.14332233300955838,0.1737015806843842,0
gene_122,-0.004809339834166471,0.3547965815624281,0.0001401813840498191,0.2656303529778155,0.24752475247524752,6.44254151709649e-05,0.45356045807656237,0.35401279923239765,0.3363108049935428,0
gene_123,0.003710202179373643,0.36423398462373946,0.0001401813840498191,0.32447356288015927,0.297029702970297,6.472782421910786e-05,0.45758038269314,0.402811518086719,0.375037503750375,0
gene_124,0.015652337909804005,0.08758050032984088,0.0001401813840498191,0.01608553486893194,0.009900990099009901,6.378271373979298e-05,0.2526069106482979,0.05026729646541231,0.03640069889341875,0
gene_125,-0.018794860570822487,0.060136370548192805,0.0001401813840498191,0.012709411988492895,0.009900990099009901,6.633672319169159e-05,0.19274477739805387,0.041264324637963944,0.03640069889341875,0
gene_126,0.0005038985883914119,0.46956735904326286,0.0001401813840498191,0.48784945074009034,0.48514851485148514,6.847628037160817e-05,0.4887749801265981,0.49312260425365523,0.49303710858890765,0
gene_127,-0.01623763914531536,0.09050608793334397,0.0001401813840498191,0.027506767606006646,0.039603960396039604,6.80878831480674e-05,0.2544218162876306,0.07996153373839142,0.10532968190436065,0
gene_128,0.014412045659654066,0.10545817249752676,0.0001401813840498191,0.07268282661291003,0.0594059405940594,7.97670477796149e-05,0.2834521631227795,0.16518824230206827,0.1485148514851485,0
gene_129,0.02037968210265882,0.039622758649693335,0.0001401813840498191,0.01667819780273827,0.0297029702970297,8.241083873871338e-05,0.14150985232033333,0.051475919144253916,0.08438343834383438,0
gene_130,0.009669161472709735,0.1975340719002161,0.0001401813840498191,0.1505218474981167,0.16831683168316833,7.535195597984448e-05,0.3888465982287718,0.2649335900277557,0.2786702511310734,0
gene_131,-0.0015795640106264924,0.46032566020536236,0.0001401813840498191,0.41879666756315903,0.42574257425742573,6.594836794329457e-05,0.4887749801265981,0.4632706499592467,0.46276366767111493,0
gene_132,0.002180642208867658,0.41372373306289134,0.0001401813840498191,0.3862853291919217,0.40594059405940597,8.24170926964014e-05,0.4769254613834089,0.4457499636868158,0.45509035208453585,0
gene_133,0.015628063487323464,0.08790720490560766,0.0001401813840498191,0.015905523417248824,0.019801980198019802,5.990443738700165e-05,0.2526069106482979,0.05026729646541231,0.06429214350006429,0
gene_134,-0.0017999089682083976,0.4529451608844454,0.0001401813840498191,0.4381436057826981,0.43564356435643564,4.822396494482586e-05,0.4887749801265981,0.4686452892670655,0.4654311585004654,0
gene_135,0.00012863630397766404,0.48218815149759475,0.0001401813840498191,0.4819984664548821,0.44554455445544555,7.214569739031869e-05,0.4893261909117674,0.49107144652605544,0.46800898577252686,0
gene_136,-0.008764745041338218,0.23994516962120427,0.0001401813840498191,0.14841981590296566,0.13861386138613863,7.077912107204674e-05,0.4059858365582877,0.26365429359011,0.2586079503472735,0
gene_137,0.007667028019964323,0.2478216764422303,0.0001401813840498191,0.18974382699466397,0.19801980198019803,6.110611822522428e-05,0.40760144151682615,0.29101813956236805,0.3037113527303651,0
gene_138,-0.025624335391710502,0.016567147030056916,0.0001401813840498191,0.0013512267709474828,0.009900990099009901,7.484797155456682e-05,0.07141011650886601,0.005824253323049495,0.03640069889341875,0
gene_139,0.008937572906337475,0.2151519449573278,0.0001401813840498191,0.08542028492718146,0.12871287128712872,6.354167662316327e-05,0.39337367871242573,0.18898293125482624,0.24377437743774377,0
gene_140,-0.0008844303803184665,0.4836870815852076,0.0001401813840498191,0.48321430338163857,0.49504950495049505,5.7033893908371594e-05,0.4893261909117674,0.49107144652605544,0.4970376555727862,0
gene_141,0.007812580252988957,0.24394959806124294,0.0001401813840498191,0.12680470804078925,0.16831683168316833,6.750080750342597e-05,0.4059858365582877,0.24097149903180418,0.2786702511310734,0
gene_142,-0.0074313403506198845,0.2763033400578154,0.0001401813840498191,0.2363969790510581,0.21782178217821782,8.848369825964482e-05,0.4237781289230298,0.32832913757091403,0.32413955681282414,0
gene_143,0.012232547776738215,0.1429932063815751,0.0001401813840498191,0.09131026217892668,0.1188118811881188,7.72039123021924e-05,0.34752833398316274,0.1951073978182194,0.23205445544554454,0
gene_144,0.021149709364735002,0.03437054189469779,0.0001401813840498191,0.00755307334017119,0.019801980198019802,7.560351283292122e-05,0.12797869167911266,0.027366207754243442,0.06429214350006429,0
gene_145,-0.008329488663618767,0.2515191451412996,0.0001401813840498191,0.1613778976812576,0.18811881188118812,8.505080789419056e-05,0.41078487938413794,0.2649335900277557,0.29765634791327233,0
gene_146,-0.009304843174484273,0.22599665514770512,0.0001401813840498191,0.10550098484312703,0.1188118811881188,6.633067115433406e-05,0.3978814351191992,0.21270359847404643,0.23205445544554454,0
gene_147,-0.010326704890229315,0.20090214150707608,0.0001401813840498191,0.09678268779590982,0.07920792079207921,6.43959551982563e-05,0.3893452354788296,0.19832517990965126,0.1737015806843842,0
gene_148,0.004349366300143533,0.3441554115248453,0.0001401813840498191,0.3543953886378798,0.3465346534653465,9.131136277101536e-05,0.449723047739505,0.426941437434096,0.4246748204232188,0
gene_149,-0.010196398194701174,0.20400592151803998,0.0001401813840498191,0.15459807109578838,0.1485148514851485,9.258527990332917e-05,0.3912805205755706,0.2649335900277557,0.2671130422394757,0
gene_150,0.005897335961776819,0.2974007079752048,0.0001401813840498191,0.18311671808929808,0.19801980198019803,5.2856791971582475e-05,0.4299000671902307,0.2851568008646331,0.3037113527303651,0
gene_151,-0.007155238190835946,0.2841561479563327,0.0001401813840498191,0.19870236539122488,0.1782178217821782,8.391034812553124e-05,0.42575505432103206,0.29934265124758724,0.2893146457502893,0
gene_152,0.018690440920644015,0.053436800700087494,0.0001401813840498191,0.005942138932778063,0.019801980198019802,6.06581477143139e-05,0.17812266900029167,0.022854380510684856,0.06429214350006429,0
gene_153,0.0045017485365980376,0.33943017794863706,0.0001401813840498191,0.32789358029219695,0.31683168316831684,6.845145706114006e-05,0.4466186551955751,0.40380982794605536,0.3940692576720358,0
gene_154,-0.024040475439019087,0.022930071409955344,0.0001401813840498191,0.0011704567070744138,0.009900990099009901,6.404062747745476e-05,0.09716131953370909,0.005225253156582205,0.03640069889341875,0
gene_155,-0.008627854638676342,0.2435536322195328,0.0001401813840498191,0.13310659593836877,0.1485148514851485,7.337955085358074e-05,0.4059858365582877,0.24649369618216435,0.2671130422394757,0
gene_156,-0.002815027193951547,0.41919181615408274,0.0001401813840498191,0.3602793910941062,0.40594059405940597,6.805991261336108e-05,0.4769254613834089,0.426941437434096,0.45509035208453585,0
gene_157,0.009223459101692852,0.2081612369462036,0.0001401813840498191,0.15658051717564359,0.12871287128712872,8.271771894778545e-05,0.3912805205755706,0.2649335900277557,0.24377437743774377,0
gene_158,0.013855871090054487,0.11428033618481703,0.0001401813840498191,0.028842756912876077,0.0297029702970297,6.316107284058278e-05,0.2945369489299408,0.08288148538182781,0.08438343834383438,0
gene_159,-0.004075052074745739,0.3781344571074442,0.0001401813840498191,0.325471706614069,0.26732673267326734,6.99973646615851e-05,0.4649067237681118,0.402811518086719,0.34808168316831684,0
gene_160,0.03681399711308655,0.0008357440468148569,0.0001401813840498191,3.3096512922492494e-06,0.009900990099009901,6.86886011704478e-05,0.004096784543210083,1.6223780844359068e-05,0.03640069889341875,0
gene_161,0.028826080345606575,0.00678460912890988,0.0001401813840498191,0.001262974507179937,0.009900990099009901,9.389985791506304e-05,0.031410227448656854,0.005539361873596215,0.03640069889341875,0
