,pval_sim_fdr_bh,spatially_variable
gene_197,0.1904036557501904,0
gene_198,0.3424870788965689,0
gene_199,0.4013914905004014,0
gene_200,0.3661608764426738,0
gene_201,0.038675742574257425,0
gene_202,0.37416532350909515,0
gene_203,0.4380969070358363,0
gene_204,0.21609303787521608,0
gene_205,0.2922167216721673,0
gene_206,0.1768033946251768,0
gene_207,0.038675742574257425,0
gene_208,0.4548531776254548,0
gene_209,0.30104361787530104,0
gene_210,0.22848438690022846,0
gene_211,0.42887952161552784,0
gene_212,0.4320007472445358,0
gene_213,0.3965866199879656,0
gene_214,0.4320007472445358,0
gene_215,0.3424870788965689,0
gene_216,0.271012502710125,0
gene_217,0.4304778303917348,0
gene_218,0.22848438690022846,0
gene_219,0.37416532350909515,0
gene_220,0.1076194575979337,0
gene_221,0.3965866199879656,0
gene_222,0.0668985817500669,0
gene_223,0.4013914905004014,0
gene_224,0.1470444074110381,0
gene_225,0.038675742574257425,0
gene_226,0.1275900785954884,0
gene_227,0.038675742574257425,0
gene_228,0.16043270993766046,0
gene_229,0.1904036557501904,0
gene_230,0.30104361787530104,0
gene_231,0.1470444074110381,0
gene_232,0.1904036557501904,0
gene_233,0.30104361787530104,0
gene_234,0.3661608764426738,0
gene_235,0.038675742574257425,0
gene_236,0.1904036557501904,0
gene_237,0.4380969070358363,0
gene_238,0.3622313450857281,0
gene_239,0.4304778303917348,0
gene_240,0.4380969070358363,0
gene_241,0.42887952161552784,0
gene_242,0.37972547254725475,0
gene_243,0.46218314777535846,0
gene_244,0.4320007472445358,0
gene_245,0.46218314777535846,0
gene_246,0.16043270993766046,0
gene_247,0.0668985817500669,0
gene_248,0.0668985817500669,0
gene_249,0.4380969070358363,0
