,pval_sim_fdr_bh,spatially_variable
gene_81,0.3992334717342702,0
gene_82,0.1768033946251768,0
gene_83,0.1547029702970297,0
gene_84,0.3986975878795933,0
gene_85,0.3427265803503427,0
gene_86,0.1768033946251768,0
gene_87,0.4883896461395018,0
gene_88,0.46983865053171986,0
gene_89,0.4452826235004453,0
gene_90,0.45232949690908175,0
gene_91,0.44153063955044153,0
gene_92,0.11512779184895235,0
gene_93,0.3427265803503427,0
gene_94,0.3992334717342702,0
gene_95,0.47470500474705,0
gene_96,0.222995272500223,0
gene_97,0.3143171460003143,0
gene_98,0.44153063955044153,0
gene_99,0.435981098109811,0
gene_100,0.1547029702970297,0
gene_101,0.4610755193166376,0
gene_102,0.44153063955044153,0
gene_103,0.03694399290675336,0
gene_104,0.3587315253264457,0
gene_105,0.45232949690908175,0
gene_106,0.3992334717342702,0
gene_107,0.4610755193166376,0
gene_108,0.45232949690908175,0
gene_109,0.45232949690908175,0
gene_110,0.46983865053171986,0
gene_111,0.09282178217821782,0
gene_112,0.44153063955044153,0
gene_113,0.222995272500223,0
gene_114,0.3536067892503536,0
gene_115,0.3587315253264457,0
gene_116,0.492995357627049,0
gene_117,0.30185945423810673,0
gene_118,0.3986975878795933,0
gene_119,0.2605523710265763,0
gene_120,0.45232949690908175,0
gene_121,0.03694399290675336,0
gene_122,0.13905884970519525,0
gene_123,0.46983865053171986,0
gene_124,0.0668985817500669,0
gene_125,0.222995272500223,0
gene_126,0.2142041127189642,0
gene_127,0.222995272500223,0
gene_128,0.3992334717342702,0
gene_129,0.46635098292437943,0
gene_130,0.3313323458330085,0
gene_131,0.46635098292437943,0
gene_132,0.492995357627049,0
gene_133,0.13905884970519525,0
gene_134,0.1547029702970297,0
gene_135,0.504950495049505,0
gene_136,0.46635098292437943,0
gene_137,0.3587315253264457,0
gene_138,0.4247466166735016,0
gene_139,0.11512779184895235,0
gene_140,0.435981098109811,0
gene_141,0.4452826235004453,0
gene_142,0.11512779184895235,0
gene_143,0.46983865053171986,0
gene_144,0.44153063955044153,0
gene_145,0.492995357627049,0
gene_146,0.49904183966783777,0
gene_147,0.03694399290675336,0
gene_148,0.492995357627049,0
gene_149,0.222995272500223,0
gene_150,0.0668985817500669,0
gene_151,0.492995357627049,0
gene_152,0.49303710858890765,0
gene_153,0.46983865053171986,0
gene_154,0.4099136028252507,0
gene_155,0.4452826235004453,0
gene_156,0.03694399290675336,0
gene_157,0.4151036221634586,0
gene_158,0.03694399290675336,0
gene_159,0.492995357627049,0
gene_160,0.4151036221634586,0
gene_161,0.11512779184895235,0
gene_162,0.1547029702970297,0
gene_163,0.3899362538993626,0
gene_164,0.45232949690908175,0
gene_165,0.3686538866652623,0
gene_166,0.11512779184895235,0
gene_167,0.42004200420042004,0
gene_168,0.43425395171096054,0
gene_169,0.504950495049505,0
gene_170,0.03694399290675336,0
gene_171,0.3686538866652623,0
gene_172,0.3587315253264457,0
gene_173,0.03694399290675336,0
gene_174,0.4099136028252507,0
gene_175,0.09282178217821782,0
gene_176,0.4602219015871436,0
gene_177,0.492995357627049,0
gene_178,0.435981098109811,0
gene_179,0.4151036221634586,0
gene_180,0.11512779184895235,0
gene_181,0.2431046676096181,0
gene_182,0.49303710858890765,0
gene_183,0.44153063955044153,0
gene_184,0.3986975878795933,0
gene_185,0.3686538866652623,0
gene_186,0.45232949690908175,0
gene_187,0.3992334717342702,0
gene_188,0.4602219015871436,0
gene_189,0.3536067892503536,0
gene_190,0.3899362538993626,0
gene_191,0.2704051917796822,0
gene_192,0.0668985817500669,0
gene_193,0.4247466166735016,0
gene_194,0.222995272500223,0
gene_195,0.4247466166735016,0
gene_196,0.03694399290675336,0
gene_197,0.03694399290675336,0
gene_198,0.47470500474705,0
gene_199,0.46983865053171986,0
gene_200,0.44153063955044153,0
gene_201,0.09282178217821782,0
gene_202,0.492995357627049,0
gene_203,0.2704051917796822,0
gene_204,0.09282178217821782,0
gene_205,0.03694399290675336,0
gene_206,0.45232949690908175,0
gene_207,0.03694399290675336,0
gene_208,0.2704051917796822,0
gene_209,0.03694399290675336,0
gene_210,0.492995357627049,0
gene_211,0.0668985817500669,0
gene_212,0.42004200420042004,0
gene_213,0.28877887788778883,0
gene_214,0.3427265803503427,0
gene_215,0.49303710858890765,0
gene_216,0.1547029702970297,0
gene_217,0.0668985817500669,0
gene_218,0.2605523710265763,0
gene_219,0.222995272500223,0
gene_220,0.42004200420042004,0
gene_221,0.4610755193166376,0
gene_222,0.492995357627049,0
gene_223,0.492995357627049,0
gene_224,0.492995357627049,0
gene_225,0.47470500474705,0
gene_226,0.492995357627049,0
gene_227,0.03694399290675336,0
gene_228,0.42004200420042004,0
gene_229,0.46983865053171986,0
gene_230,0.4151036221634586,0
gene_231,0.492995357627049,0
gene_232,0.2704051917796822,0
gene_233,0.435981098109811,0
gene_234,0.4883896461395018,0
gene_235,0.09282178217821782,0
gene_236,0.198019801980198,0
gene_237,0.2704051917796822,0
gene_238,0.03694399290675336,0
gene_239,0.44153063955044153,0
gene_240,0.3143171460003143,0
gene_241,0.4928590204153159,0
gene_242,0.44153063955044153,0
gene_243,0.43425395171096054,0
gene_244,0.0668985817500669,0
gene_245,0.4610755193166376,0
gene_246,0.03694399290675336,0
gene_247,0.09282178217821782,0
gene_248,0.4928590204153159,0
gene_249,0.4452826235004453,0
