,pval_sim_fdr_bh,spatially_variable
gene_177,0.27502750275027504,0
gene_178,0.22317805551046907,0
gene_179,0.19204506657562306,0
gene_180,0.46829007225046826,0
gene_181,0.16193208105857315,0
gene_182,0.03437843784378438,0
gene_183,0.4583791712504584,0
gene_184,0.5030990903968445,0
gene_185,0.27502750275027504,0
gene_186,0.45109651152031094,0
gene_187,0.2671130422394757,0
gene_188,0.2586079503472735,0
gene_189,0.4950495049504951,0
gene_190,0.34944670937682,0
gene_191,0.42504250425042506,0
gene_192,0.504950495049505,0
gene_193,0.03437843784378438,0
gene_194,0.03437843784378438,0
gene_195,0.32487623762376233,0
gene_196,0.2586079503472735,0
gene_197,0.14418917619917332,0
gene_198,0.28431897243778437,0
gene_199,0.19204506657562306,0
gene_200,0.03437843784378438,0
gene_201,0.34090235370842475,0
gene_202,0.383861915603325,0
gene_203,0.4389601521728527,0
gene_204,0.46829007225046826,0
gene_205,0.10646225912913872,0
gene_206,0.4929064335004929,0
gene_207,0.4950495049504951,0
gene_208,0.10646225912913872,0
gene_209,0.14418917619917332,0
gene_210,0.03437843784378438,0
gene_211,0.37666810159276803,0
gene_212,0.03437843784378438,0
gene_213,0.4992095848240286,0
gene_214,0.06188118811881188,0
gene_215,0.3692358186094853,0
gene_216,0.383861915603325,0
gene_217,0.5030990903968445,0
gene_218,0.2671130422394757,0
gene_219,0.3053876816253054,0
gene_220,0.03437843784378438,0
gene_221,0.08535336292249915,0
gene_222,0.03437843784378438,0
gene_223,0.19204506657562306,0
gene_224,0.4167508587593453,0
gene_225,0.06188118811881188,0
gene_226,0.5030990903968445,0
gene_227,0.45109651152031094,0
gene_228,0.35769472901047333,0
gene_229,0.1768033946251768,0
gene_230,0.36155300923350764,0
gene_231,0.06188118811881188,0
gene_232,0.08535336292249915,0
gene_233,0.08535336292249915,0
gene_234,0.46129612961296135,0
gene_235,0.28431897243778437,0
gene_236,0.1768033946251768,0
gene_237,0.36155300923350764,0
gene_238,0.4929064335004929,0
gene_239,0.22317805551046907,0
gene_240,0.03437843784378438,0
gene_241,0.03437843784378438,0
gene_242,0.3053876816253054,0
gene_243,0.2671130422394757,0
gene_244,0.46129612961296135,0
gene_245,0.43101325057878914,0
gene_246,0.28431897243778437,0
gene_247,0.34090235370842475,0
gene_248,0.14418917619917332,0
gene_249,0.45004500450045004,0
