,pval_sim_fdr_bh,spatially_variable
gene_69,0.040577828274630745,0
gene_70,0.4223171132279105,0
gene_71,0.4000400040004,0
gene_72,0.275027502750275,0
gene_73,0.275027502750275,0
gene_74,0.2789011295495747,0
gene_75,0.2950626188446659,0
gene_76,0.40040768782760633,0
gene_77,0.09282178217821782,0
gene_78,0.18879006544722268,0
gene_79,0.3692358186094853,0
gene_80,0.11512779184895235,0
gene_81,0.4804277896144045,0
gene_82,0.1816695431010991,0
gene_83,0.504950495049505,0
gene_84,0.40040768782760633,0
gene_85,0.06972528238739367,0
gene_86,0.43680838672102507,0
gene_87,0.3269194844012703,0
gene_88,0.3536067892503536,0
gene_89,0.4970376555727862,0
gene_90,0.4889377826671556,0
gene_91,0.11512779184895235,0
gene_92,0.4530586987270156,0
gene_93,0.49104100693470154,0
gene_94,0.2950626188446659,0
gene_95,0.09282178217821782,0
gene_96,0.4000400040004,0
gene_97,0.18879006544722268,0
gene_98,0.23954008304056212,0
gene_99,0.1316621023804508,0
gene_100,0.2882137528821376,0
gene_101,0.040577828274630745,0
gene_102,0.1515457668215801,0
gene_103,0.2789011295495747,0
gene_104,0.476009139375476,0
gene_105,0.48880938514019473,0
gene_106,0.43680838672102507,0
gene_107,0.45797531294979715,0
gene_108,0.16986992816928753,0
gene_109,0.18879006544722268,0
gene_110,0.2789011295495747,0
gene_111,0.23954008304056212,0
gene_112,0.3269194844012703,0
gene_113,0.2789011295495747,0
gene_114,0.3536067892503536,0
gene_115,0.20456591113656822,0
gene_116,0.09282178217821782,0
gene_117,0.1816695431010991,0
gene_118,0.275027502750275,0
gene_119,0.1816695431010991,0
gene_120,0.40040768782760633,0
gene_121,0.3692358186094853,0
gene_122,0.4223171132279105,0
gene_123,0.1816695431010991,0
gene_124,0.1316621023804508,0
gene_125,0.4804277896144045,0
gene_126,0.11512779184895235,0
gene_127,0.4223171132279105,0
gene_128,0.3094059405940594,0
gene_129,0.40040768782760633,0
gene_130,0.49104100693470154,0
gene_131,0.46682299808928257,0
gene_132,0.33823258102207737,0
gene_133,0.040577828274630745,0
gene_134,0.25139232673267325,0
gene_135,0.18879006544722268,0
gene_136,0.040577828274630745,0
gene_137,0.16986992816928753,0
gene_138,0.4530586987270156,0
gene_139,0.040577828274630745,0
gene_140,0.4970376555727862,0
gene_141,0.38878233373075527,0
gene_142,0.1515457668215801,0
gene_143,0.2789011295495747,0
gene_144,0.42597282984112367,0
gene_145,0.11512779184895235,0
gene_146,0.38878233373075527,0
gene_147,0.31733942625031736,0
gene_148,0.383861915603325,0
gene_149,0.4000400040004,0
gene_150,0.1316621023804508,0
gene_151,0.4889377826671556,0
gene_152,0.49104100693470154,0
gene_153,0.06972528238739367,0
gene_154,0.42597282984112367,0
gene_155,0.46742871712063905,0
gene_156,0.25139232673267325,0
gene_157,0.2882137528821376,0
gene_158,0.31733942625031736,0
gene_159,0.40040768782760633,0
gene_160,0.06972528238739367,0
gene_161,0.34503450345034503,0
gene_162,0.4804277896144045,0
gene_163,0.1316621023804508,0
gene_164,0.36155300923350764,0
gene_165,0.43680838672102507,0
gene_166,0.09282178217821782,0
gene_167,0.26453026982087524,0
gene_168,0.42055176391425547,0
gene_169,0.275027502750275,0
gene_170,0.26453026982087524,0
gene_171,0.43680838672102507,0
gene_172,0.34503450345034503,0
gene_173,0.09282178217821782,0
gene_174,0.37666810159276803,0
gene_175,0.040577828274630745,0
gene_176,0.040577828274630745,0
gene_177,0.1816695431010991,0
gene_178,0.06972528238739367,0
gene_179,0.43680838672102507,0
gene_180,0.11512779184895235,0
gene_181,0.06972528238739367,0
gene_182,0.09282178217821782,0
gene_183,0.06972528238739367,0
gene_184,0.040577828274630745,0
gene_185,0.37666810159276803,0
gene_186,0.40040768782760633,0
gene_187,0.18879006544722268,0
gene_188,0.3536067892503536,0
gene_189,0.25139232673267325,0
gene_190,0.46742871712063905,0
gene_191,0.1316621023804508,0
gene_192,0.3536067892503536,0
gene_193,0.46742871712063905,0
gene_194,0.2950626188446659,0
gene_195,0.06972528238739367,0
gene_196,0.3536067892503536,0
gene_197,0.4889377826671556,0
gene_198,0.3975786179654235,0
gene_199,0.1316621023804508,0
gene_200,0.22317805551046907,0
gene_201,0.31733942625031736,0
gene_202,0.09282178217821782,0
gene_203,0.3269194844012703,0
gene_204,0.25139232673267325,0
gene_205,0.11512779184895235,0
gene_206,0.2789011295495747,0
gene_207,0.040577828274630745,0
gene_208,0.4889377826671556,0
gene_209,0.46742871712063905,0
gene_210,0.20456591113656822,0
gene_211,0.31733942625031736,0
gene_212,0.26453026982087524,0
gene_213,0.06972528238739367,0
gene_214,0.18879006544722268,0
gene_215,0.2789011295495747,0
gene_216,0.4000400040004,0
gene_217,0.3975786179654235,0
gene_218,0.06972528238739367,0
gene_219,0.383861915603325,0
gene_220,0.3536067892503536,0
gene_221,0.09282178217821782,0
gene_222,0.1816695431010991,0
gene_223,0.3536067892503536,0
gene_224,0.4000400040004,0
gene_225,0.4223171132279105,0
gene_226,0.33823258102207737,0
gene_227,0.20456591113656822,0
gene_228,0.45797531294979715,0
gene_229,0.06972528238739367,0
gene_230,0.1515457668215801,0
gene_231,0.2882137528821376,0
gene_232,0.46742871712063905,0
gene_233,0.1316621023804508,0
gene_234,0.16986992816928753,0
gene_235,0.3692358186094853,0
gene_236,0.42597282984112367,0
gene_237,0.2950626188446659,0
gene_238,0.4889377826671556,0
gene_239,0.49104100693470154,0
gene_240,0.1816695431010991,0
gene_241,0.18879006544722268,0
gene_242,0.1515457668215801,0
gene_243,0.45797531294979715,0
gene_244,0.36155300923350764,0
gene_245,0.38878233373075527,0
gene_246,0.4530586987270156,0
gene_247,0.040577828274630745,0
gene_248,0.040577828274630745,0
gene_249,0.43680838672102507,0
