,pval_sim_fdr_bh,spatially_variable
gene_172,0.035873152532644566,0
gene_173,0.1156657721846951,0
gene_174,0.434048144150908,0
gene_175,0.442008486562942,0
gene_176,0.08343530982311714,0
gene_177,0.4869339392955689,0
gene_178,0.135013501350135,0
gene_179,0.31776826331281777,0
gene_180,0.4431665874010982,0
gene_181,0.08343530982311714,0
gene_182,0.46800898577252686,0
gene_183,0.3474031613687684,0
gene_184,0.3474031613687684,0
gene_185,0.135013501350135,0
gene_186,0.17523876281433454,0
gene_187,0.4431665874010982,0
gene_188,0.20456591113656822,0
gene_189,0.1156657721846951,0
gene_190,0.1156657721846951,0
gene_191,0.434048144150908,0
gene_192,0.06266449429753101,0
gene_193,0.30727210652099696,0
gene_194,0.33823258102207737,0
gene_195,0.271012502710125,0
gene_196,0.4395299343018414,0
gene_197,0.33823258102207737,0
gene_198,0.3474031613687684,0
gene_199,0.035873152532644566,0
gene_200,0.3474031613687684,0
gene_201,0.2922167216721673,0
gene_202,0.4145734770521387,0
gene_203,0.035873152532644566,0
gene_204,0.33823258102207737,0
gene_205,0.442008486562942,0
gene_206,0.37261790695198554,0
gene_207,0.3797998847503798,0
gene_208,0.06266449429753101,0
gene_209,0.035873152532644566,0
gene_210,0.504950495049505,0
gene_211,0.4185201128808533,0
gene_212,0.434048144150908,0
gene_213,0.4431665874010982,0
gene_214,0.08343530982311714,0
gene_215,0.4185201128808533,0
gene_216,0.49904183966783777,0
gene_217,0.3797998847503798,0
gene_218,0.18879006544722268,0
gene_219,0.4145734770521387,0
gene_220,0.31776826331281777,0
gene_221,0.46800898577252686,0
gene_222,0.3797998847503798,0
gene_223,0.4185201128808533,0
gene_224,0.3867574257425742,0
gene_225,0.271012502710125,0
gene_226,0.08343530982311714,0
gene_227,0.4724538843925887,0
gene_228,0.23573785950023574,0
gene_229,0.035873152532644566,0
gene_230,0.3692358186094853,0
gene_231,0.2922167216721673,0
gene_232,0.49904183966783777,0
gene_233,0.1156657721846951,0
gene_234,0.33823258102207737,0
gene_235,0.035873152532644566,0
gene_236,0.035873152532644566,0
gene_237,0.1156657721846951,0
gene_238,0.4634506003791869,0
gene_239,0.035873152532644566,0
gene_240,0.1156657721846951,0
gene_241,0.08343530982311714,0
gene_242,0.20456591113656822,0
gene_243,0.08343530982311714,0
gene_244,0.4284082254379284,0
gene_245,0.06266449429753101,0
gene_246,0.2494435490060634,0
gene_247,0.4431665874010982,0
gene_248,0.33823258102207737,0
gene_249,0.26055237102657636,0
