,pval_sim_fdr_bh,spatially_variable
gene_81,0.15751575157515754,0
gene_82,0.18720359430901073,0
gene_83,0.4145151357240987,0
gene_84,0.12891914191419143,0
gene_85,0.4801126664390577,0
gene_86,0.12891914191419143,0
gene_87,0.2903068084586236,0
gene_88,0.375037503750375,0
gene_89,0.4374856090260189,0
gene_90,0.24576925777684155,0
gene_91,0.3836633663366336,0
gene_92,0.30940594059405935,0
gene_93,0.15751575157515754,0
gene_94,0.225022502250225,0
gene_95,0.24576925777684155,0
gene_96,0.1996167358671351,0
gene_97,0.3667033370003667,0
gene_98,0.03694399290675336,0
gene_99,0.03694399290675336,0
gene_100,0.26402640264026406,0
gene_101,0.09282178217821782,0
gene_102,0.504950495049505,0
gene_103,0.18720359430901073,0
gene_104,0.35953316001991265,0
gene_105,0.28378634041748124,0
gene_106,0.28378634041748124,0
gene_107,0.4801126664390577,0
gene_108,0.28378634041748124,0
gene_109,0.492995357627049,0
gene_110,0.3515976597659766,0
gene_111,0.4571403086254572,0
gene_112,0.48867547698975905,0
gene_113,0.15751575157515754,0
gene_114,0.1112470797641562,0
gene_115,0.4571403086254572,0
gene_116,0.492995357627049,0
gene_117,0.35953316001991265,0
gene_118,0.375037503750375,0
gene_119,0.17523876281433454,0
gene_120,0.4801126664390577,0
gene_121,0.42997257472226097,0
gene_122,0.30940594059405935,0
gene_123,0.49303710858890765,0
gene_124,0.4641089108910891,0
gene_125,0.2903068084586236,0
gene_126,0.03694399290675336,0
gene_127,0.3667033370003667,0
gene_128,0.2596413487502596,0
gene_129,0.1996167358671351,0
gene_130,0.12891914191419143,0
gene_131,0.1428027418126428,0
gene_132,0.03694399290675336,0
gene_133,0.12891914191419143,0
gene_134,0.375037503750375,0
gene_135,0.15751575157515754,0
gene_136,0.09282178217821782,0
gene_137,0.3667033370003667,0
gene_138,0.42997257472226097,0
gene_139,0.12891914191419143,0
gene_140,0.03694399290675336,0
gene_141,0.3836633663366336,0
gene_142,0.17523876281433454,0
gene_143,0.30940594059405935,0
gene_144,0.4448601542181868,0
gene_145,0.1428027418126428,0
gene_146,0.06600660066006601,0
gene_147,0.1112470797641562,0
gene_148,0.18720359430901073,0
gene_149,0.330992401565738,0
gene_150,0.3667033370003667,0
gene_151,0.225022502250225,0
gene_152,0.03694399290675336,0
gene_153,0.31845289792137105,0
gene_154,0.3667033370003667,0
gene_155,0.03694399290675336,0
gene_156,0.39211841976276834,0
gene_157,0.1428027418126428,0
gene_158,0.4688794870676495,0
gene_159,0.24576925777684155,0
gene_160,0.4571403086254572,0
gene_161,0.31845289792137105,0
gene_162,0.375037503750375,0
gene_163,0.225022502250225,0
gene_164,0.03694399290675336,0
gene_165,0.492995357627049,0
gene_166,0.3037113527303651,0
gene_167,0.1112470797641562,0
gene_168,0.2596413487502596,0
gene_169,0.24576925777684155,0
gene_170,0.28378634041748124,0
gene_171,0.18720359430901073,0
gene_172,0.03694399290675336,0
gene_173,0.3667033370003667,0
gene_174,0.49303710858890765,0
gene_175,0.40040768782760633,0
gene_176,0.26402640264026406,0
gene_177,0.09282178217821782,0
gene_178,0.03694399290675336,0
gene_179,0.03694399290675336,0
gene_180,0.4755934108694712,0
gene_181,0.1112470797641562,0
gene_182,0.1428027418126428,0
gene_183,0.2903068084586236,0
gene_184,0.37192838454829935,0
gene_185,0.21271658415841585,0
gene_186,0.37192838454829935,0
gene_187,0.1112470797641562,0
gene_188,0.26402640264026406,0
gene_189,0.42997257472226097,0
gene_190,0.26402640264026406,0
gene_191,0.28378634041748124,0
gene_192,0.2786702511310734,0
gene_193,0.03694399290675336,0
gene_194,0.3667033370003667,0
gene_195,0.37192838454829935,0
gene_196,0.03694399290675336,0
gene_197,0.03694399290675336,0
gene_198,0.49303710858890765,0
gene_199,0.06600660066006601,0
gene_200,0.49904183966783777,0
gene_201,0.18720359430901073,0
gene_202,0.49904183966783777,0
gene_203,0.26402640264026406,0
gene_204,0.26402640264026406,0
gene_205,0.492995357627049,0
gene_206,0.4448601542181868,0
gene_207,0.12891914191419143,0
gene_208,0.1112470797641562,0
gene_209,0.504950495049505,0
gene_210,0.06600660066006601,0
gene_211,0.3667033370003667,0
gene_212,0.2903068084586236,0
gene_213,0.28378634041748124,0
gene_214,0.49303710858890765,0
gene_215,0.1112470797641562,0
gene_216,0.4145151357240987,0
gene_217,0.492995357627049,0
gene_218,0.4755934108694712,0
gene_219,0.3667033370003667,0
gene_220,0.3515976597659766,0
gene_221,0.03694399290675336,0
gene_222,0.06600660066006601,0
gene_223,0.1428027418126428,0
gene_224,0.24576925777684155,0
gene_225,0.1112470797641562,0
gene_226,0.2903068084586236,0
gene_227,0.30940594059405935,0
gene_228,0.492995357627049,0
gene_229,0.225022502250225,0
gene_230,0.42997257472226097,0
gene_231,0.1996167358671351,0
gene_232,0.15751575157515754,0
gene_233,0.18720359430901073,0
gene_234,0.375037503750375,0
gene_235,0.4688794870676495,0
gene_236,0.4688794870676495,0
gene_237,0.3515976597659766,0
gene_238,0.4641089108910891,0
gene_239,0.39211841976276834,0
gene_240,0.37192838454829935,0
gene_241,0.45417385775274777,0
gene_242,0.09282178217821782,0
gene_243,0.03694399290675336,0
gene_244,0.15751575157515754,0
gene_245,0.4571403086254572,0
gene_246,0.3667033370003667,0
gene_247,0.1428027418126428,0
gene_248,0.06600660066006601,0
gene_249,0.1996167358671351,0
