,pval_sim_fdr_bh,spatially_variable
gene_153,0.03640069889341875,0
gene_154,0.22166395744052014,0
gene_155,0.4000400040004,0
gene_156,0.47678948222691125,0
gene_157,0.03640069889341875,0
gene_158,0.4387938793879388,0
gene_159,0.21271658415841585,0
gene_160,0.47050159561410687,0
gene_161,0.03640069889341875,0
gene_162,0.1841093200229114,0
gene_163,0.24233192550024238,0
gene_164,0.125012501250125,0
gene_165,0.03640069889341875,0
gene_166,0.125012501250125,0
gene_167,0.03640069889341875,0
gene_168,0.03640069889341875,0
gene_169,0.03640069889341875,0
gene_170,0.49104100693470154,0
gene_171,0.16345974220063517,0
gene_172,0.46410891089108913,0
gene_173,0.285028502850285,0
gene_174,0.17523876281433454,0
gene_175,0.3612523414503613,0
gene_176,0.06429214350006429,0
gene_177,0.4387938793879388,0
gene_178,0.16345974220063517,0
gene_179,0.1076194575979337,0
gene_180,0.285028502850285,0
gene_181,0.03640069889341875,0
gene_182,0.21271658415841585,0
gene_183,0.2819902243388896,0
gene_184,0.31804856463299963,0
gene_185,0.45596664929650854,0
gene_186,0.4387938793879388,0
gene_187,0.03640069889341875,0
gene_188,0.4387938793879388,0
gene_189,0.17523876281433454,0
gene_190,0.46410891089108913,0
gene_191,0.20123963615873783,0
gene_192,0.24233192550024238,0
gene_193,0.3700112279269164,0
gene_194,0.03640069889341875,0
gene_195,0.08840169731258839,0
gene_196,0.06429214350006429,0
gene_197,0.03640069889341875,0
gene_198,0.3808073115003808,0
gene_199,0.44399058739954717,0
gene_200,0.3700112279269164,0
gene_201,0.24233192550024238,0
gene_202,0.3700112279269164,0
gene_203,0.03640069889341875,0
gene_204,0.3094059405940594,0
gene_205,0.03640069889341875,0
gene_206,0.22166395744052014,0
gene_207,0.3094059405940594,0
gene_208,0.24233192550024238,0
gene_209,0.16345974220063517,0
gene_210,0.44399058739954717,0
gene_211,0.3094059405940594,0
gene_212,0.3700112279269164,0
gene_213,0.2560600887674974,0
gene_214,0.08840169731258839,0
gene_215,0.2366045428072219,0
gene_216,0.4530586987270156,0
gene_217,0.2786702511310734,0
gene_218,0.03640069889341875,0
gene_219,0.1841093200229114,0
gene_220,0.03640069889341875,0
gene_221,0.26941469657169803,0
gene_222,0.1076194575979337,0
gene_223,0.4387938793879388,0
gene_224,0.3667033370003667,0
gene_225,0.06429214350006429,0
gene_226,0.1841093200229114,0
gene_227,0.17523876281433454,0
gene_228,0.48297512678097076,0
gene_229,0.16345974220063517,0
gene_230,0.285028502850285,0
gene_231,0.4387938793879388,0
gene_232,0.17523876281433454,0
gene_233,0.3022104536034999,0
gene_234,0.4970376555727862,0
gene_235,0.47050159561410687,0
gene_236,0.1841093200229114,0
gene_237,0.06429214350006429,0
gene_238,0.3516745117134664,0
gene_239,0.4387938793879388,0
gene_240,0.3667033370003667,0
gene_241,0.1076194575979337,0
gene_242,0.3022104536034999,0
gene_243,0.3022104536034999,0
gene_244,0.285028502850285,0
gene_245,0.2819902243388896,0
gene_246,0.46410891089108913,0
gene_247,0.41046818249664163,0
gene_248,0.47678948222691125,0
gene_249,0.4000400040004,0
