,pval_sim_fdr_bh,spatially_variable
gene_220,0.28378634041748124,0
gene_221,0.03536067892503536,0
gene_222,0.3694399290675336,0
gene_223,0.1076194575979337,0
gene_224,0.4461819572515191,0
gene_225,0.13879892662163412,0
gene_226,0.3409779753485553,0
gene_227,0.1076194575979337,0
gene_228,0.22502250225022505,0
gene_229,0.3826469603482088,0
gene_230,0.22502250225022505,0
gene_231,0.3826469603482088,0
gene_232,0.03536067892503536,0
gene_233,0.13879892662163412,0
gene_234,0.4461819572515191,0
gene_235,0.4461819572515191,0
gene_236,0.3037113527303651,0
gene_237,0.1664031949413429,0
gene_238,0.18111567254286404,0
gene_239,0.1519888830988362,0
gene_240,0.1519888830988362,0
gene_241,0.5010622519741853,0
gene_242,0.1949013799017697,0
gene_243,0.32907915068963545,0
gene_244,0.39143449228643795,0
gene_245,0.03536067892503536,0
gene_246,0.03536067892503536,0
gene_247,0.08840169731258839,0
gene_248,0.03536067892503536,0
gene_249,0.21369043379158056,0
