,pval_sim_fdr_bh,spatially_variable
gene_221,0.15896085021346174,0
gene_222,0.3727782416795896,0
gene_223,0.434048144150908,0
gene_224,0.44899838821091415,0
gene_225,0.13027618551328818,0
gene_226,0.03536067892503536,0
gene_227,0.3992334717342702,0
gene_228,0.15896085021346174,0
gene_229,0.1470444074110381,0
gene_230,0.23388165588212362,0
gene_231,0.17523876281433454,0
gene_232,0.03536067892503536,0
gene_233,0.30147245493780145,0
gene_234,0.37972547254725475,0
gene_235,0.2419414873818209,0
gene_236,0.42676681461249566,0
gene_237,0.28052805280528054,0
gene_238,0.22136359977461162,0
gene_239,0.03536067892503536,0
gene_240,0.2062706270627063,0
gene_241,0.17523876281433454,0
gene_242,0.4929518375566371,0
gene_243,0.2419414873818209,0
gene_244,0.06188118811881188,0
gene_245,0.27695077200027696,0
gene_246,0.48640235202559556,0
gene_247,0.3492680556399198,0
gene_248,0.37416532350909515,0
gene_249,0.03536067892503536,0
