,pvals_adj,spatially_variable
gene_54,0.417483900575738,0
gene_55,0.1255944468364861,0
gene_56,0.3144293984841128,0
gene_57,0.5626642245647978,0
gene_58,0.0016594013867855758,0
gene_59,0.8170874249832027,0
gene_60,1.7632366571927903e-09,0
gene_61,0.39435733489169067,0
gene_62,0.5337313851077379,0
gene_63,0.64984042307834,0
gene_64,0.6708034032449022,0
gene_65,0.5062422448712869,0
gene_66,0.5889013744926757,0
gene_67,0.5670885820765456,0
gene_68,0.28791025363941564,0
gene_69,0.05678609442436862,0
gene_70,0.4395829639029064,0
gene_71,0.6353211976350602,0
gene_72,0.4395829639029064,0
gene_73,0.06292427381515649,0
gene_74,0.05225932222034159,0
gene_75,0.03303528057748667,0
gene_76,0.5842263566836288,0
gene_77,0.01953946930936985,0
gene_78,0.17756708330041268,0
gene_79,0.3376533522096522,0
gene_80,0.7243679615678629,0
gene_81,0.6294043106014066,0
gene_82,0.25982846838062323,0
gene_83,0.5972709314654854,0
gene_84,0.22223718761488967,0
gene_85,0.4518906971380102,0
gene_86,0.33013600533354415,0
gene_87,0.7231210346522136,0
gene_88,0.11505278907759536,0
gene_89,0.4639117705488443,0
gene_90,0.0884480173966336,0
gene_91,0.029508454370090063,0
gene_92,0.5709318768986202,0
gene_93,0.7721854421325386,0
gene_94,0.25854214795505925,0
gene_95,0.19362171964858763,0
gene_96,0.213698222348738,0
gene_97,0.22223718761488967,0
gene_98,0.23459702922904652,0
gene_99,0.12650657809581675,0
gene_100,0.4741579395537311,0
gene_101,0.540125314320069,0
gene_102,0.36101075987918696,0
gene_103,0.12171542100622934,0
gene_104,0.5880757036608939,0
gene_105,0.006304969208732644,0
gene_106,0.28791025363941564,0
gene_107,0.4661289478421957,0
gene_108,0.38320621328096655,0
gene_109,0.511095622963474,0
gene_110,0.28383955207318895,0
gene_111,0.777694568007143,0
gene_112,0.8742521703682512,0
gene_113,0.540125314320069,0
gene_114,0.29135975250862844,0
gene_115,0.4962565574458853,0
gene_116,0.5769342911432591,0
gene_117,0.28383955207318895,0
gene_118,0.6543555717354657,0
gene_119,0.0005146139284495732,0
gene_120,0.417483900575738,0
gene_121,0.23293280400663718,0
gene_122,0.4325330696044471,0
gene_123,0.2753896546696083,0
gene_124,0.12171542100622934,0
gene_125,0.23459702922904652,0
gene_126,0.3395657671697909,0
gene_127,0.5989793659216304,0
gene_128,0.4162030647568979,0
gene_129,0.12249441268711442,0
gene_130,0.07643400482917878,0
gene_131,0.5989793659216304,0
gene_132,0.06261069516777272,0
gene_133,0.07643400482917878,0
gene_134,0.2929911580677595,0
gene_135,0.2753896546696083,0
gene_136,0.36736031253275514,0
gene_137,0.22904869223566846,0
gene_138,0.3484200230465283,0
gene_139,0.5127095644453453,0
gene_140,0.33531175617395365,0
gene_141,0.12652051744225892,0
gene_142,0.5989793659216304,0
gene_143,0.28810611079100357,0
gene_144,0.1951149703907533,0
gene_145,0.07766412387929796,0
gene_146,0.22223718761488967,0
gene_147,0.2588890126036523,0
gene_148,0.41791537767614273,0
gene_149,0.3381561850203612,0
gene_150,0.777694568007143,0
gene_151,0.2688825331504846,0
gene_152,0.5062422448712869,0
gene_153,0.4501885414977331,0
gene_154,0.5842263566836288,0
gene_155,0.4533677423214484,0
gene_156,0.6581671432208394,0
gene_157,0.21529380683511254,0
gene_158,0.5842263566836288,0
gene_159,0.36251539419350604,0
gene_160,0.3144293984841128,0
gene_161,0.01953946930936985,0
gene_162,0.4661289478421957,0
gene_163,0.6880855503803578,0
gene_164,0.6257213457163385,0
gene_165,0.4021415935147322,0
gene_166,0.7243679615678629,0
gene_167,0.04918555552934889,0
gene_168,0.24094715554686774,0
gene_169,0.5139439930388827,0
gene_170,0.48436639336725096,0
gene_171,0.8573638670490533,0
gene_172,0.3144293984841128,0
gene_173,0.6025095678104934,0
gene_174,0.2492808032485164,0
gene_175,0.2405650702568479,0
gene_176,0.04010593763974908,0
gene_177,0.437681139578345,0
gene_178,5.020698011072152e-11,0
gene_179,0.22223718761488967,0
gene_180,0.25155732252873636,0
gene_181,0.5309424095812657,0
gene_182,0.213698222348738,0
gene_183,0.5179919264379811,0
gene_184,0.4325330696044471,0
gene_185,0.2492808032485164,0
gene_186,0.24242148758953908,0
gene_187,0.34141331340925546,0
gene_188,0.3814720323290468,0
gene_189,0.16000857347064917,0
gene_190,0.08429187985606272,0
gene_191,0.1874894924720132,0
gene_192,0.3821613476983415,0
gene_193,0.003032349739604841,0
gene_194,0.08942544295307141,0
gene_195,0.28383955207318895,0
gene_196,0.7243679615678629,0
gene_197,0.20603956687300654,0
gene_198,0.049669868365654506,0
gene_199,0.12184983447641182,0
gene_200,0.4272693097428938,0
gene_201,0.653748599629876,0
gene_202,0.694746739743887,0
gene_203,0.08348290611465789,0
gene_204,0.025373981133719067,0
gene_205,0.0031133509054494836,0
gene_206,0.3279191637233811,0
gene_207,0.026316469736683255,0
gene_208,0.0925331490112843,0
gene_209,0.0009690285938913969,0
gene_210,0.3144293984841128,0
gene_211,0.6222192617155513,0
gene_212,0.2582127877989137,0
gene_213,0.2753896546696083,0
gene_214,0.1148865959197267,0
gene_215,0.03546492713453117,0
gene_216,0.2903976541222248,0
gene_217,0.5632681857464886,0
gene_218,0.15660956767781453,0
gene_219,0.27339177323851377,0
gene_220,0.5768445270563047,0
gene_221,0.0922103666728903,0
gene_222,0.6991841735939022,0
gene_223,0.3163751848328302,0
gene_224,0.7741579666447769,0
gene_225,0.000556788404935861,0
gene_226,0.7205492395651366,0
gene_227,0.0031989832336932083,0
gene_228,0.3355441720121569,0
gene_229,0.37137728604656295,0
gene_230,0.4501885414977331,0
gene_231,0.6476456230088818,0
gene_232,0.058022976572160316,0
gene_233,0.7243679615678629,0
gene_234,0.7024482922097198,0
gene_235,0.3813174867964781,0
gene_236,0.11899855601841916,0
gene_237,0.004181209940370771,0
gene_238,0.7457931517836268,0
gene_239,0.38405515665359874,0
gene_240,0.044908213739249546,0
gene_241,0.6303458724803227,0
gene_242,0.3484200230465283,0
gene_243,0.5670885820765456,0
gene_244,0.5842263566836288,0
gene_245,0.19466971430640656,0
gene_246,0.4272693097428938,0
gene_247,0.8147996766436497,0
gene_248,0.3163269332472189,0
gene_249,0.615446909649688,0
