,pvals_adj,spatially_variable
gene_66,0.41511566873799827,0
gene_67,0.7283524523696616,0
gene_68,0.8892773551455765,0
gene_69,0.14493844178225312,0
gene_70,0.2903078567760045,0
gene_71,0.565158510011803,0
gene_72,0.24923391916725834,0
gene_73,5.029965558155061e-08,0
gene_74,0.8040125134046097,0
gene_75,0.16537552432425623,0
gene_76,0.8983839954609566,0
gene_77,0.9208040652288376,0
gene_78,0.7449275888729677,0
gene_79,0.46671108099434305,0
gene_80,0.8578907640276473,0
gene_81,0.5415505832105985,0
gene_82,0.8040125134046097,0
gene_83,0.14516504965962182,0
gene_84,0.5200788450812398,0
gene_85,0.2912011798296628,0
gene_86,0.679059109556035,0
gene_87,0.5698231951020793,0
gene_88,0.9427018943490217,0
gene_89,0.6233111182642678,0
gene_90,0.024112315590599145,0
gene_91,0.9465321706849068,0
gene_92,0.1357429068458249,0
gene_93,0.5998562774038653,0
gene_94,0.7308429630267802,0
gene_95,0.9465321706849068,0
gene_96,0.9465321706849068,0
gene_97,0.9427018943490217,0
gene_98,0.6236708043101924,0
gene_99,0.6233111182642678,0
gene_100,0.8697636263452236,0
gene_101,0.8040125134046097,0
gene_102,0.46671108099434305,0
gene_103,0.9427018943490217,0
gene_104,0.25457275247764605,0
gene_105,0.8952983806300621,0
gene_106,0.2903078567760045,0
gene_107,0.1248631215378495,0
gene_108,0.6324028421884365,0
gene_109,0.5145715916228073,0
gene_110,0.6248535103773976,0
gene_111,0.7308429630267802,0
gene_112,0.6960691410599118,0
gene_113,0.1619313582660668,0
gene_114,0.1117676741773655,0
gene_115,0.7023053640668488,0
gene_116,0.8047895071836665,0
gene_117,0.41511566873799827,0
gene_118,0.4233354200354603,0
gene_119,0.5391369479424846,0
gene_120,0.30983603117957353,0
gene_121,0.8952983806300621,0
gene_122,0.5348361269131202,0
gene_123,0.3114496255712687,0
gene_124,0.12129612729850885,0
gene_125,0.9392577028685568,0
gene_126,0.8419343471827986,0
gene_127,0.7123111063337819,0
gene_128,0.2903078567760045,0
gene_129,0.7023053640668488,0
gene_130,0.5684127396082702,0
gene_131,0.3652355606495766,0
gene_132,0.9427018943490217,0
gene_133,0.6464493361325869,0
gene_134,0.5646605485291899,0
gene_135,0.3545256546143095,0
gene_136,0.5698231951020793,0
gene_137,0.6233111182642678,0
gene_138,0.6838048357568053,0
gene_139,0.7431587483191758,0
gene_140,0.6253169999665602,0
gene_141,0.8983839954609566,0
gene_142,0.47851681350550546,0
gene_143,0.3114496255712687,0
gene_144,0.6251099180398269,0
gene_145,0.13857523333323632,0
gene_146,0.914491393652604,0
gene_147,0.7240234189279903,0
gene_148,0.5200788450812398,0
gene_149,0.5698231951020793,0
gene_150,0.46671108099434305,0
gene_151,0.8983839954609566,0
gene_152,0.9427018943490217,0
gene_153,0.4969462607139258,0
gene_154,0.05316372486490437,0
gene_155,0.07356779796892773,0
gene_156,0.30674656496013214,0
gene_157,0.6251099180398269,0
gene_158,0.679059109556035,0
gene_159,0.215899352248374,0
gene_160,0.5098504651721376,0
gene_161,0.09719019447079272,0
gene_162,0.059600812319225045,0
gene_163,0.7023053640668488,0
gene_164,0.6233111182642678,0
gene_165,0.7023053640668488,0
gene_166,0.8040125134046097,0
gene_167,2.0447724647736233e-09,0
gene_168,0.1117676741773655,0
gene_169,0.9465321706849068,0
gene_170,0.5652552407372206,0
gene_171,0.3114496255712687,0
gene_172,0.9191132549569061,0
gene_173,0.21183649572318547,0
gene_174,0.06921803585220952,0
gene_175,0.3114496255712687,0
gene_176,0.2903078567760045,0
gene_177,0.9392577028685568,0
gene_178,0.8951768780696603,0
gene_179,0.3481765280757291,0
gene_180,0.298812964245818,0
gene_181,0.4676355179855453,0
gene_182,0.9427018943490217,0
gene_183,0.015123684825982333,0
gene_184,0.9427018943490217,0
gene_185,0.4898487033168971,0
gene_186,0.36050456903632805,0
gene_187,0.46671108099434305,0
gene_188,0.855741604911049,0
gene_189,0.015123684825982333,0
gene_190,0.9427018943490217,0
gene_191,0.7023053640668488,0
gene_192,0.8040125134046097,0
gene_193,0.024702748184211226,0
gene_194,0.20425548499425056,0
gene_195,0.06678416951403933,0
gene_196,0.6315138108220258,0
gene_197,0.7774578434251873,0
gene_198,0.3114496255712687,0
gene_199,0.5098504651721376,0
gene_200,0.9427018943490217,0
gene_201,0.46671108099434305,0
gene_202,0.833715052646536,0
gene_203,0.41511566873799827,0
gene_204,0.9902655861804839,0
gene_205,0.22208093313938307,0
gene_206,0.9627239812752847,0
gene_207,0.02395156345407854,0
gene_208,0.7774578434251873,0
gene_209,0.09260408993816961,0
gene_210,0.6251099180398269,0
gene_211,0.37703417173627024,0
gene_212,0.3946870923974004,0
gene_213,0.8047895071836665,0
gene_214,0.3946870923974004,0
gene_215,0.05802911952813178,0
gene_216,0.13857523333323632,0
gene_217,0.23165066652733976,0
gene_218,0.20425548499425056,0
gene_219,0.708486174125358,0
gene_220,0.7023053640668488,0
gene_221,0.6251099180398269,0
gene_222,0.5684127396082702,0
gene_223,0.7308429630267802,0
gene_224,0.3114496255712687,0
gene_225,0.41511566873799827,0
gene_226,0.6248535103773976,0
gene_227,0.23826975890117127,0
gene_228,0.015252241829753207,0
gene_229,0.3946870923974004,0
gene_230,0.027327737721832092,0
gene_231,0.8983839954609566,0
gene_232,0.8744535276282807,0
gene_233,0.3518307150725025,0
gene_234,0.9427018943490217,0
gene_235,0.9466285711856416,0
gene_236,0.14516504965962182,0
gene_237,0.8892773551455765,0
gene_238,0.6233111182642678,0
gene_239,0.6464493361325869,0
gene_240,0.3114496255712687,0
gene_241,0.7324821751713153,0
gene_242,0.2903078567760045,0
gene_243,0.9208040652288376,0
gene_244,0.20425548499425056,0
gene_245,0.6395998436976743,0
gene_246,0.7225377524360161,0
gene_247,0.1248631215378495,0
gene_248,0.8848483132904047,0
gene_249,0.1532131614311853,0
